Date,Location,Distance,Prize,Category,Class,Ground_state,Horses
               12. Juli 2016             ,              Hannover            ,1600 m  ,  8000 €,D,III,                     Boden: gut                  ,"['                   1.             ', ' Ledena (GB) ', 'A.Helfenbein', '', '61,5', '                   2.             ', ' Vive LAmi ', 'A.Pietsch', '', '55,5', '                   3.             ', ' Star Of Malta (GB) ', 'J.Bojko', '', '54,0', '                   4.             ', ' All Win (IRE) ', 'I.Ferguson', '', '57,5', '                   5.             ', ' Sheded (IRE) ', 'D.Schiergen', '', '58,5', '                   6.             ', ' Mahe ', 'F.Minarik', '', '55,0', '                   7.             ', ' Florida ', 'M.Pecheur', '', '57,0']"
               12. Juli 2016             ,              Hannover            ,1900 m  ,  6000 €,D,3yo,                     Boden: gut                  ,"['                   1.             ', ' Vallante ', 'A.Pietsch', '', '55,0', '                   2.             ', ' April Spirit ', 'F.Minarik', '', '57,5', '                   3.             ', ' Great Motive (GB) ', 'A.de Vries', '', '58,0', '                   4.             ', ' Gondaro ', 'M.Cadeddu', '', '58,0', '                   5.             ', ' Nautikus ', 'D.Porcu', '', '57,5', '                   6.             ', ' Divina ', 'M.Seidl', '', '56,0', '                   7.             ', ' Voladora ', 'A.Helfenbein', '', '55,0', '                   8.             ', ' Idolo ', 'W.Panov', '', '57,5', '                   9.             ', ' Kil Al Jamal (FR) ', 'I.Poullis', '', '55,5', '                   10.             ', ' Gripen (CZE) ', 'F.F.Da Silva', '', '57,5']"
               12. Juli 2016             ,              Hannover            ,2000 m  ,  8200 €,D,III,                     Boden: gut                  ,"['                   1.             ', ' Nottingham Forest ', 'F.F.Da Silva', '', '52,0', '                   2.             ', ' Linardo (GB) ', 'E.Pedroza', '', '58,5', '                   3.             ', ' Beresina ', 'J.Bojko', '', '54,5', '                   4.             ', ' Sexy Girl (GB) ', 'F.Bughenaim', '', '52,0', '                   5.             ', ' Lipari ', 'A.Pietsch', '', '60,0', '                   6.             ', ' Iffinvasion ', 'A.de Vries', '', '60,0', '                   7.             ', ' Donau (IRE) ', 'R.Piechulek', '', '57,5', '                   8.             ', ' Mr Beauregard (USA) ', 'M.Cadeddu', '', '57,5', '                   9.             ', ' Shy Moon ', 'I.Ferguson', '', '57,5', '                   10.             ', ' Hokulaya (FR) ', 'S.Hellyn', '', '56,5', '                   11.             ', ' Piroschka ', 'A.Helfenbein', '', '53,5']"
               12. Juli 2016             ,              Hannover            ,2000 m  ,  25000 €,A,3yo,                     Boden: gut                  ,"['                   1.             ', ' Lopera ', 'D.Porcu', '', '56,5', '                   2.             ', ' Calantha (FR) ', 'J.Bojko', '', '56,5', '                   3.             ', ' La Dynamite (IRE) ', 'A.de Vries', '', '56,5', '                   4.             ', ' Nordwienerin (IRE) ', 'F.Minarik', '', '56,5', '                   5.             ', ' Danlia (IRE) ', 'M.Cadeddu', '', '56,5', '                   6.             ', ' Nazbanou (IRE) ', 'V.Schiergen', '', '56,5', '                   7.             ', ' Queen Viktoria ', 'M.Seidl', '', '56,5', '                   8.             ', ' Wacaria ', 'E.Pedroza', '', '56,5', '                   9.             ', ' Dynamic Lips (IRE) ', 'A.Helfenbein', '', '58,0', '                   9.             ', ' Irish Valley ', 'S.Hellyn', '', '56,5', '                   11.             ', ' Adelaide Rose ', 'D.Schiergen', '', '57,0', '                   12.             ', ' Anneli (IRE) ', 'A.Suborics', '', '56,5']"
               12. Juli 2016             ,              Hannover            ,1600 m  ,  6000 €,D,3yo,                     Boden: gut                  ,"['                   1.             ', ' Intendantin ', 'A.Helfenbein', '', '58,0', '                   2.             ', ' Nada Alward (FR) ', 'R.Piechulek', '', '58,0', '                   3.             ', ' Pretty Pipa (FR) ', 'A.de Vries', '', '57,5', '                   4.             ', ' Gravata ', 'E.Pedroza', '', '57,0', '                   5.             ', ' Art Of Adventure ', 'M.Cadeddu', '', '57,5', '                   6.             ', ' Alte Rocca ', 'F.Minarik', '', '57,5', '                   7.             ', ' Imponga (IRE) ', 'I.Ferguson', '', '57,5', '                   8.             ', ' Kiss Me Quick (AUT) ', 'M.Seidl', '', '57,5']"
               12. Juli 2016             ,              Hannover            ,1900 m  ,  10000 €,D,II,                     Boden: gut                  ,"['                   1.             ', ' Rock My World ', 'M.Cadeddu', '', '59,0', '                   2.             ', ' Bergwind ', 'A.Suborics', '', '60,0', '                   3.             ', ' Lagoas ', 'E.Pedroza', '', '56,0', '                   4.             ', ' Words Of Love ', 'D.Porcu', '', '59,5', '                   5.             ', ' Miss Sommerroh (IRE) ', 'A.Helfenbein', '', '56,5', '                   6.             ', ' Foreign Hill ', 'S.Hellyn', '', '54,0', '                   7.             ', ' Attitude ', 'F.Minarik', '', '54,5', '                   8.             ', ' Oscar ', 'W.Panov', '', '55,5']"
               12. Juli 2016             ,              Hannover            ,1750 m  ,  6000 €,F,IV,                     Boden: gut                  ,"['                   1.             ', ' Ramona Beat ', 'A.de Vries', '', '58,5', '                   2.             ', ' Fusco (GB) ', 'D.Porcu', '', '62,0', '                   3.             ', ' Arte Sacra ', 'A.Pietsch', '', '57,0', '                   4.             ', ' Maresco ', 'M.Pecheur', '', '54,5', '                   5.             ', ' Sakima ', 'A.Helfenbein', '', '53,5', '                   6.             ', ' Lacato (IRE) ', 'E.Pedroza', '', '60,0', '                   7.             ', ' Marmelade ', 'B.Ganbat', '', '53,5', '                   8.             ', ' Qatar Success (GB) ', 'F.Minarik', '', '52,0', '                   9.             ', ' Song Of Gold (FR) ', 'J.Bojko', '', '56,0']"
               16. Juli 2016             ,              Mülheim            ,2300 m  ,  6000 €,F,IV,                     Boden: gut                  ,"['                   1.             ', ' Holtby ', 'S.Hellyn', '', '54,0', '                   2.             ', ' Tallevu (IRE) ', 'R.Weber', '', '63,0', '                   3.             ', ' Las Fuentes ', 'F.Ladu', '', '58,5', '                   4.             ', ' Winaldo (HUN) ', 'J.Bojko', '', '54,0', '                   5.             ', ' Nicoletta ', 'M.Pecheur', '', '54,5', '                   6.             ', ' Magnified (GB) ', 'A.Pietsch', '', '57,0', '                   7.             ', ' Art Charter (FR) ', 'A.de Vries', '', '57,5', '                   8.             ', ' Jogis Boy ', 'A.Weis', '', '59,0', '                   9.             ', ' Amazing Run ', 'D.Porcu', '', '58,0', '                   10.             ', ' Puna ', 'R.Piechulek', '', '54,0', '                   11.             ', ' Eliza ', 'F.F.Da Silva', '', '61,0', '                   12.             ', ' Nadenko ', 'E.M.Zwingelstein', '', '61,0', '                   13.             ', ' Borneo (IRE) ', 'N.Sechi', '', '56,0', '                   14.             ', ' Quantum Of Solace ', 'M.Lopez', '', '54,0', '                   0.             ', ' Chindeni (GB) ', 'D.Schiergen', '', '58,5']"
               16. Juli 2016             ,              Mülheim            ,2000 m  ,  6000 €,F,IV,                     Boden: gut                  ,"['                   1.             ', ' Welkando ', 'D.Porcu', '', '61,0', '                   2.             ', ' Jolly Boy ', 'S.Hellyn', '', '59,0', '                   3.             ', ' Emiglia ', 'A.Weis', '', '59,0', '                   4.             ', ' Taka Angel (IRE) ', 'A.v.d.Troost', '', '52,0', '                   5.             ', ' Palmira (FR) ', 'J.Bojko', '', '58,0', '                   6.             ', ' Noble Fighter (IRE) ', 'F.Ladu', '', '62,0', '                   7.             ', ' Dutch Master (GB) ', 'R.Weber', '', '59,5', '                   8.             ', ' Sam ', 'F.Minarik', '', '63,0', '                   9.             ', ' Meqlaam ', 'L.Murfuni', '', '58,5', '                   10.             ', ' Tshirina ', 'M.Seidl', '', '58,5', '                   11.             ', ' Alta Monte ', 'E.M.Zwingelstein', '', '60,0', '                   12.             ', ' Superkate (GB) ', 'S.Straßmeier', '', '58,5', '                   13.             ', ' Tamburini ', 'M.Cadeddu', '', '61,0', '                   14.             ', ' Lüttjes Luna ', 'A.Helfenbein', '', '55,0']"
               16. Juli 2016             ,              Mülheim            ,1400 m  ,  6000 €,F,IV,                     Boden: gut                  ,"['                   1.             ', ' Goldie Doll (HOL) ', 'M.Cadeddu', '', '53,0', '                   2.             ', ' Bolanos ', 'M.Pecheur', '', '58,0', '                   3.             ', ' Lucy Bee (GB) ', 'D.Porcu', '', '54,0', '                   4.             ', ' Miss Amber ', 'A.Starke', '', '58,0', '                   5.             ', ' Silencio ', 'I.Ferguson', '', '59,0', '                   6.             ', ' Electric Qatar (GB) ', 'F.Minarik', '', '53,5', '                   7.             ', ' Cratos (HOL) ', 'A.de Vries', '', '60,5', '                   8.             ', ' Free Beauty ', 'F.Ladu', '', '56,5', '                   9.             ', ' Nantiago ', 'E.R.Weißmeier', '', '53,0', '                   10.             ', ' Hurricane Harry (GB) ', 'R.Weber', '', '58,0', '                   11.             ', ' Alderaan (IRE) ', 'L.Murfuni', '', '60,0', '                   12.             ', ' Anatevka Sun ', 'N.Sechi', '', '56,5', '                   13.             ', ' Miracle S (HOL) ', 'A.Al Showaikh', '', '56,5', '                   14.             ', ' Vetriano (IRE) ', 'S.Hellyn', '', '59,5']"
               16. Juli 2016             ,              Mülheim            ,1600 m  ,  8200 €,D,III,                     Boden: gut                  ,"['                   1.             ', ' Rock Shandy ', 'F.Minarik', '', '59,5', '                   2.             ', ' Dawn Calling (IRE) ', 'M.Cadeddu', '', '54,0', '                   3.             ', ' Lord Of Leitrim (IRE) ', 'A.Suborics', '', '59,5', '                   4.             ', ' Nadelwald (GB) ', 'A.Al Showaikh', '', '57,0', '                   5.             ', ' Power Star ', 'M.Pecheur', '', '52,0', '                   6.             ', ' Sorella ', 'M.Seidl', '', '54,0', '                   7.             ', ' Siempre Felice (IRE) ', 'I.Ferguson', '', '59,5', '                   8.             ', ' All Percy (GB) ', 'E.R.Weißmeier', '', '54,5', '                   9.             ', ' Takeda Shingen (USA) ', 'D.Porcu', '', '54,0', '                   10.             ', ' Be My Star ', 'A.Pietsch', '', '56,0', '                   11.             ', ' Viscount Vert (IRE) ', 'M.Lerner', '', '56,0', '                   12.             ', ' Proud Citizen ', 'J.Bojko', '', '54,5', '                   13.             ', ' Pleasant Princess (IRE) ', 'M.Lopez', '', '53,0']"
               16. Juli 2016             ,              Mülheim            ,1300 m  ,  5100 €,D,3yo,                     Boden: gut                  ,"['                   1.             ', ' Sugar Free ', 'F.Minarik', '', '56,0', '                   2.             ', ' Daring Lion ', 'A.Pietsch', '', '58,0', '                   3.             ', ' Egara (FR) ', 'M.Suerland', '', '56,0', '                   4.             ', ' Admiral ', 'M.Pecheur', '', '58,0', '                   5.             ', ' Xceleration (GB) ', 'A.v.d.Troost', '', '54,5', '                   6.             ', ' Footloose ', 'A.de Vries', '', '56,0', '                   7.             ', ' Sequel ', 'A.Starke', '', '57,0', '                   8.             ', ' Aquarella ', 'M.Lerner', '', '55,0', '                   9.             ', ' Endeavor (FR) ', 'B.Ganbat', '', '56,0']"
               16. Juli 2016             ,              Mülheim            ,1600 m  ,  2000 €,F,,                     Boden: gut                  ,"['                   1.             ', ' Rabi ', 'A.de Vries', '', '57,5', '                   2.             ', ' Molly Le Clou ', 'A.Suborics', '', '57,5', '                   3.             ', ' Giolino ', 'E.R.Weißmeier', '', '55,5', '                   4.             ', ' Dingo ', 'M.Cadeddu', '', '58,0', '                   5.             ', ' Manisa (FR) ', 'D.Porcu', '', '55,5', '                   6.             ', ' Real Promise (GB) ', 'V.Stefutti', '', '54,5', '                   7.             ', ' Zammy (GB) ', 'C.Klinkenberg', '', '54,5', '                   8.             ', ' Saturday ', 'S.Hellyn', '', '55,5']"
               16. Juli 2016             ,              Mülheim            ,2000 m  ,  4000 €,E,,                     Boden: gut                  ,"['                   1.             ', ' Lovato ', 'A.Starke', '', '58,0', '                   2.             ', ' Euro Pearl ', 'F.Minarik', '', '56,0', '                   3.             ', ' Minnetonka ', 'J.Bojko', '', '55,5', '                   4.             ', ' Mathilda ', 'M.Cadeddu', '', '56,0', '                   5.             ', ' Alsen ', 'B.Ganbat', '', '57,5', '                   6.             ', ' Kimbarjano (IRE) ', 'W.Panov', '', '57,0', '                   7.             ', ' Wounded Knee (FR) ', 'M.Pecheur', '', '57,0', '                   8.             ', ' Rosanna ', 'S.Hofer', '', '55,0', '                   9.             ', ' Itchy ', 'A.Weis', '', '58,0', '                   10.             ', ' Time Big Ben ', 'A.Pietsch', '', '55,0', '                   11.             ', ' Pacatianus (FR) ', 'A.de Vries', '', '57,0']"
               17. Juli 2016             ,              Düsseldorf            ,1400 m  ,  5100 €,D,2yo,                     Boden: gut                  ,"['                   1.             ', ' Barteaux ', 'B.Ganbat', '', '58,0', '                   2.             ', ' Saloon Sold ', 'A.de Vries', '', '56,0', '                   3.             ', ' Ronaldo ', 'M.Lerner', '', '58,0', '                   4.             ', ' Oriental Eagle ', 'A.Pietsch', '', '58,0', '                   0.             ', ' Zaffinah (IRE) ', 'E.Pedroza', '', '56,0']"
               17. Juli 2016             ,              Düsseldorf            ,1400 m  ,  6000 €,D,III,                     Boden: gut                  ,"['                   1.             ', ' Better Value (IRE) ', 'S.Hellyn', '', '57,0', '                   2.             ', ' Beau Dreamer (GB) ', 'F.Ladu', '', '56,5', '                   3.             ', ' Black Wolf Run (IRE) ', 'A.Helfenbein', '', '55,5', '                   4.             ', ' Power Of Paradise ', 'M.Seidl', '', '53,5', '                   5.             ', ' Tweet Lady (GB) ', 'J.Bojko', '', '53,5', '                   6.             ', ' One Way Ticket (FR) ', 'M.Cadeddu', '', '55,0', '                   7.             ', ' Joy To The World ', 'A.de Vries', '', '60,0', '                   8.             ', ' City Star (FR) ', 'D.Porcu', '', '57,0', '                   9.             ', ' Tableforten (GB) ', 'A.Pietsch', '', '59,0', '                   10.             ', ' Lagoa ', 'A.Starke', '', '58,0', '                   11.             ', ' The Paco Kid (GB) ', 'F.F.Da Silva', '', '52,0']"
               17. Juli 2016             ,              Düsseldorf            ,1600 m  ,  5100 €,D,3yo,                     Boden: gut                  ,"['                   1.             ', ' Lady Emerald ', 'A.Starke', '', '56,0', '                   2.             ', ' Shadow Chaser ', 'M.Lerner', '', '58,0', '                   3.             ', ' Si Signora (IRE) ', 'F.Minarik', '', '55,5', '                   4.             ', ' Wikileaks ', 'S.Hellyn', '', '57,0', '                   5.             ', ' Sea The Blue (IRE) ', 'M.Lopez', '', '57,0', '                   6.             ', ' Mr Copperfield (IRE) ', 'F.Ladu', '', '57,0']"
               17. Juli 2016             ,              Düsseldorf            ,1500 m  ,  4500 €,E,IV,                     Boden: gut                  ,"['                   1.             ', ' Fidji ', 'A.Starke', '', '58,0', '                   2.             ', ' Sir Bruno (FR) ', 'K.Clijmans', '', '58,5', '                   3.             ', ' Meerwind ', 'A.Suborics', '', '56,5', '                   4.             ', ' Arlington Girl ', 'F.Minarik', '', '59,0', '                   5.             ', ' Tjerk (HOL) ', 'F.Ladu', '', '61,0', '                   6.             ', ' Swift Return (GB) ', 'D.Porcu', '', '54,0', '                   7.             ', ' Betsy Coed (IRE) ', 'M.Cadeddu', '', '55,5', '                   8.             ', ' Wachau (FR) ', 'S.Hellyn', '', '57,5', '                   9.             ', ' So Soon ', 'F.F.Da Silva', '', '52,0', '                   10.             ', ' Dagostino ', 'J.Bojko', '', '52,0', '                   11.             ', ' Quietude (GB) ', 'E.R.Weißmeier', '', '50,5', '                   0.             ', ' Mandino ', 'A.de Vries', '', '59,0']"
               17. Juli 2016             ,              Düsseldorf            ,1700 m  ,  4250 €,F,IV,                     Boden: gut                  ,"['                   1.             ', ' Wisewit (GB) ', 'E.R.Weißmeier', '', '52,0', '                   2.             ', ' Lunar Prospect (FR) ', 'A.Pietsch', '', '56,0', '                   3.             ', ' Zuzu Angel (IRE) ', 'I.Ferguson', '', '58,5', '                   4.             ', ' Narita ', 'A.Weis', '', '62,0', '                   5.             ', ' Scataro ', 'L.M.Engels', '', '57,0', '                   6.             ', ' Sazou Hilleshage ', 'F.Minarik', '', '55,0', '                   7.             ', ' Favorfoot Danon (IRE) ', 'C.Giesgen', '', '57,5', '                   8.             ', ' Mishtaag (GB) ', 'A.Helfenbein', '', '54,0', '                   9.             ', ' Anna Sophie ', 'S.Hellyn', '', '54,0', '                   10.             ', ' Orotouch (FR) ', 'F.Ladu', '', '59,5', '                   11.             ', ' Dutch Lady (GB) ', 'A.de Vries', '', '60,0', '                   12.             ', ' Tirex ', 'F.Bughenaim', '', '54,0', '                   13.             ', ' Falakee (GB) ', 'A.Suborics', '', '57,0', '                   14.             ', ' Islington ', 'M.Lopez', '', '54,0', '                   15.             ', ' Lucky Fritz ', 'B.Ganbat', '', '56,0']"
               17. Juli 2016             ,              Düsseldorf            ,1400 m  ,  10000 €,C,3yo,                     Boden: gut                  ,"['                   1.             ', ' Signora Queen (FR) ', 'J.Bojko', '', '52,0', '                   2.             ', ' Beau Reve ', 'W.Panov', '', '61,5', '                   3.             ', ' Haarib (GB) ', 'F.F.Da Silva', '', '52,0', '                   4.             ', ' Antalya ', 'A.de Vries', '', '62,0', '                   5.             ', ' Divisional (GB) ', 'A.Starke', '', '61,0', '                   6.             ', ' Majestic Hope ', 'F.Minarik', '', '54,0', '                   7.             ', ' Phoibe (GB) ', 'D.Porcu', '', '57,0']"
               17. Juli 2016             ,              Düsseldorf            ,1600 m  ,  70000 €,A,Gr II,                     Boden: gut                  ,"['                   1.             ', ' Kaspersky (IRE) ', 'U.Rispoli', '', '58,0', '                   2.             ', ' Pas De Deux ', 'I.Ferguson', '', '58,0', '                   3.             ', ' Drummer ', 'A.Starke', '', '58,0', '                   4.             ', ' Diplomat ', 'A.Suborics', '', '59,5', '                   5.             ', ' Wildpark ', 'F.Minarik', '', '58,0', '                   6.             ', ' Felician ', 'A.Helfenbein', '', '58,0']"
               17. Juli 2016             ,              Düsseldorf            ,2200 m  ,  5100 €,D,3yo,                     Boden: gut                  ,"['                   1.             ', ' Sarandia ', 'A.Starke', '', '59,0', '                   2.             ', ' Always Hope ', 'A.Helfenbein', '', '59,0', '                   3.             ', ' La Duma ', 'J.Bojko', '', '59,0', '                   4.             ', ' Nabila ', 'S.Hellyn', '', '57,0', '                   5.             ', ' Brighton Blues ', 'A.de Vries', '', '56,5']"
               17. Juli 2016             ,              Düsseldorf            ,1700 m  ,  4000 €,E,,                     Boden: gut                  ,"['                   1.             ', ' Salamati ', 'A.Starke', '', '56,0', '                   2.             ', ' Shes A Rebel (GB) ', 'A.de Vries', '', '56,0', '                   3.             ', ' Navio ', 'K.Clijmans', '', '57,0', '                   4.             ', ' On Y Va ', 'D.Porcu', '', '57,0', '                   5.             ', ' Fell Runner (GB) ', 'E.R.Weißmeier', '', '55,5', '                   6.             ', ' Adele Of Eden ', 'S.Hellyn', '', '55,0', '                   7.             ', ' Polonaise (FR) ', 'A.Pietsch', '', '57,0']"
               17. Juli 2016             ,              Mannheim            ,1400 m  ,  2000 €,F,,                     Boden: gut                  ,"['                   1.             ', ' Galante ', 'T.Scardino', '', '57,0', '                   2.             ', ' Onenightinbangkok ', 'R.J.Fitzpatrick', '', '56,0', '                   3.             ', ' Princess Sara (AUT) ', 'S.Vogt', '', '54,5', '                   4.             ', ' Gold Prize ', 'F.X.Weißmeier', '', '58,5', '                   5.             ', ' Aramis ', 'M.Casamento', '', '55,0', '                   6.             ', ' Angel Danon (GB) ', 'K.Braye', '', '58,5', '                   7.             ', ' General Potempkin (IRE) ', 'C.Henrique', '', '58,0']"
               17. Juli 2016             ,              Mannheim            ,1400 m  ,  3500 €,E,IV,                     Boden: gut                  ,"['                   1.             ', ' Dawn Prayer (GB) ', 'S.Vogt', '', '53,5', '                   2.             ', ' Sensational Secret (GB) ', 'T.Scardino', '', '55,0', '                   3.             ', ' Grosmont (GB) ', 'F.X.Weißmeier', '', '63,0', '                   4.             ', ' Inspiration ', 'E.Herresthal', '', '52,5', '                   5.             ', ' Little Man ', 'I.Poullis', '', '53,5', '                   6.             ', ' Bonds Tricks (GB) ', 'R.Danz', '', '55,0', '                   7.             ', ' La Havana (FR) ', 'L.Giesgen', '', '54,0', '                   8.             ', ' Blues Of England ', 'M.Pecheur', '', '64,0', '                   9.             ', ' Control Chief (GB) ', 'H.Mouchova', '', '52,0', '                   10.             ', ' Saibaba (GB) ', 'M.Casamento', '', '49,0', '                   11.             ', ' Incredible Thunder (GB) ', 'S.Hofer', '', '59,0']"
               17. Juli 2016             ,              Mannheim            ,1900 m  ,  2600 €,E,,                     Boden: gut                  ,"['                   1.             ', ' Mount Juliet (FR) ', 'T.Scardino', '', '55,0', '                   2.             ', ' Night Hawk ', 'S.Hofer', '', '58,0', '                   3.             ', ' Lady Quatz (FR) ', 'R.J.Fitzpatrick', '', '58,0', '                   4.             ', ' Forever ', 'I.Poullis', '', '56,0', '                   5.             ', ' Lady Poseidon (GB) ', 'M.Pecheur', '', '56,0', '                   6.             ', ' Aroy (FR) ', 'F.Marcialis', '', '57,0', '                   7.             ', ' Jack Brown ', 'S.Vogt', '', '56,0', '                   8.             ', ' Ice Club (IRE) ', 'O.Laznovska', '', '58,0', '                   9.             ', ' Mugharred (USA) ', 'K.Braye', '', '58,5', '                   10.             ', ' Antonio ', 'H.Mouchova', '', '58,0']"
               17. Juli 2016             ,              Mannheim            ,1900 m  ,  5100 €,D,III,                     Boden: gut                  ,"['                   1.             ', ' Claudia Octavia (GB) ', 'M.Casamento', '', '58,0', '                   2.             ', ' Kizingo (IRE) ', 'M.Pecheur', '', '56,0', '                   3.             ', ' Incorruptible (IRE) ', 'F.X.Weißmeier', '', '61,0', '                   4.             ', ' Pissarro ', 'S.Vogt', '', '63,0', '                   5.             ', ' Smart Shuffle ', 'S.Hofer', '', '55,5', '                   6.             ', ' Kitaneso (GB) ', 'T.Scardino', '', '61,5', '                   7.             ', ' Pythagoras (FR) ', 'I.Poullis', '', '58,0', '                   8.             ', ' Attraction ', 'R.J.Fitzpatrick', '', '54,5']"
               17. Juli 2016             ,              Mannheim            ,2500 m  ,  7000 €,F,IV,                     Boden: gut                  ,"['                   1.             ', ' Bin Manduro (GB) ', 'M.Blumenauer', '', '62,0', '                   2.             ', ' Nabakuk ', 'M.Pecheur', '', '54,5', '                   3.             ', ' Injoy ', 'K.Braye', '', '65,0', '                   4.             ', ' Christin ', 'L.Giesgen', '', '59,0', '                   5.             ', ' Peseta ', 'S.Hofer', '', '61,5', '                   6.             ', ' Olkaria ', 'I.Poullis', '', '53,0', '                   7.             ', ' Raoul ', 'S.Vogt', '', '60,5', '                   8.             ', ' Red Runner ', 'M.Casamento', '', '49,0', '                   9.             ', ' Amor Fati ', 'R.Danz', '', '52,0', '                   10.             ', ' Funky Music ', 'E.Herresthal', '', '58,0', '                   11.             ', ' Petit Filou ', 'F.X.Weißmeier', '', '57,5', '                   12.             ', ' Cool Arrogance ', 'T.Scardino', '', '55,0']"
               17. Juli 2016             ,              Mannheim            ,1900 m  ,  3000 €,F,IV,                     Boden: gut                  ,"['                   1.             ', ' Avantica Directa ', 'L.M.Mattes', '', '61,5', '                   2.             ', ' Jocund (GB) ', 'M.Blumenauer', '', '59,0', '                   3.             ', ' Baker Man (IRE) ', 'K.Braye', '', '61,5', '                   4.             ', ' Avorio ', 'O.Laznovska', '', '64,0', '                   5.             ', ' Cazador (IRE) ', 'M.Gier', '', '65,0', '                   6.             ', ' Rock Of Run (FR) ', 'E.Herresthal', '', '61,0', '                   7.             ', ' Moon Over Bavaria ', 'M.Rollando', '', '58,0', '                   8.             ', ' Crisis Averted (IRE) ', 'L.Giesgen', '', '66,0', '                   9.             ', ' Perdu (GB) ', 'L.Bieß', '', '58,0', '                   10.             ', ' Notaio ', 'A.Liebert', '', '55,0', '                   0.             ', ' Youm Momayez (GB) ', 'S.Biessey', '', '63,0']"
               17. Juli 2016             ,              Mannheim            ,1900 m  ,  2000 €,F,,                     Boden: gut                  ,"['                   1.             ', ' High Strung (IRE) ', 'R.J.Fitzpatrick', '', '56,0', '                   2.             ', ' Ignaz ', 'T.Scardino', '', '59,5', '                   3.             ', ' Beagle Boy (IRE) ', 'M.Pecheur', '', '61,0', '                   4.             ', ' Perfect Son (GB) ', 'H.Mouchova', '', '58,0', '                   5.             ', ' Danawind (FR) ', 'A.Liebert', '', '55,0', '                   6.             ', ' Patanos ', 'L.Bieß', '', '55,0', '                   7.             ', ' Selma Louise (FR) ', 'I.Poullis', '', '56,0', '                   8.             ', ' Valeron (IRE) ', 'L.Giesgen', '', '55,0', '                   9.             ', ' Wadim ', 'S.Vogt', '', '56,0']"
               23. Juli 2016             ,              Bad Harzburg            ,2400 m  ,  2200 €,F,,                     Boden: gut                  ,"['                   1.             ', ' Hot Like Mexico ', 'D.Porcu', '', '60,0', '                   2.             ', ' Polski Poseidon ', 'A.Pietsch', '', '61,0', '                   3.             ', ' Pearl De Deauville (FR) ', 'E.M.Zwingelstein', '', '54,0', '                   4.             ', ' Jogis Boy ', 'A.Weis', '', '59,0', '                   5.             ', ' Vulkan ', 'Marta Müller', '', '56,0']"
               23. Juli 2016             ,              Bad Harzburg            ,1550 m  ,  3200 €,E,,                     Boden: gut                  ,"['                   1.             ', ' Anpak ', 'D.Porcu', '', '57,5', '                   2.             ', ' Absolute Amy ', 'R.Piechulek', '', '56,0', '                   3.             ', ' Fell Runner (GB) ', 'F.X.Weißmeier', '', '58,0', '                   4.             ', ' Fearghas ', 'B.Ganbat', '', '57,5', '                   5.             ', ' Laiglonne ', 'T.Scardino', '', '55,0', '                   6.             ', ' Itchy ', 'A.Weis', '', '58,0', '                   7.             ', ' Not Now ', 'M.Cadeddu', '', '56,5', '                   8.             ', ' Isongo ', 'P.Gibson', '', '57,5', '                   9.             ', ' Tina Moheba ', 'I.Poullis', '', '55,5', '                   10.             ', ' Glorificare ', 'F.Minarik', '', '55,5', '                   11.             ', ' Lenno ', 'F.F.Da Silva', '', '57,5', '                   12.             ', ' Bahnfrei (H) ', 'M.Pecheur', '', '55,5']"
               23. Juli 2016             ,              Bad Harzburg            ,1850 m  ,  8750 €,D,3yo,                     Boden: gut                  ,"['                   1.             ', ' So Proud ', 'F.Minarik', '', '55,0', '                   2.             ', ' Idolo ', 'W.Panov', '', '57,0', '                   3.             ', ' Okeanos ', 'F.F.Da Silva', '', '57,0', '                   4.             ', ' Art Of Adventure ', 'M.Pecheur', '', '55,0', '                   5.             ', ' Sir Leopold ', 'J.Bojko', '', '57,5', '                   6.             ', ' The Tiger ', 'B.Ganbat', '', '57,0', '                   7.             ', ' Salieri ', 'A.Helfenbein', '', '57,0']"
               23. Juli 2016             ,              Bad Harzburg            ,1850 m  ,  20000 €,E,III,                     Boden: gut                  ,"['                   1.             ', ' Excelling Oscar (IRE) ', 'F.F.Da Silva', '', '61,0', '                   2.             ', ' Mr Beauregard (USA) ', 'M.Cadeddu', '', '62,5', '                   3.             ', ' Vinea Valentine ', 'E.M.Zwingelstein', '', '54,5', '                   4.             ', ' Rose Of Eden ', 'M.Pecheur', '', '56,0', '                   5.             ', ' Irish Valley ', 'B.Ganbat', '', '62,0', '                   6.             ', ' Bombelli (USA) ', 'A.Helfenbein', '', '61,5', '                   7.             ', ' Dashing Diva ', 'J.Bojko', '', '53,0', '                   8.             ', ' Antonia Bella (FR) ', 'M.Seidl', '', '60,5', '                   9.             ', ' Nasijah (GB) ', 'D.Porcu', '', '60,5', '                   10.             ', ' Opalin ', 'F.Minarik', '', '53,0', '                   11.             ', ' Hoseo ', 'S.Hofer', '', '53,5', '                   12.             ', ' Larox ', 'A.Pietsch', '', '57,5', '                   13.             ', ' Amorello ', 'P.Gibson', '', '59,0', '                   14.             ', ' Reality ', 'W.Panov', '', '57,0', '                   15.             ', ' Weltwunder ', 'A.Starke', '', '57,0', '                   16.             ', ' Kings Soldier ', 'M.Lerner', '', '56,5']"
