Date,Location,Distance,Prize,Category,Class,Ground_state,Horses
"<div class=""ZeitundOrt"">
               15. Juni 2020             </div>","<div class=""ZeitundOrt"">
              München            </div>",1600 m  ,  3000 €,F,IV,"
                     Boden: weich                  ","['\n                   1.             ', '\n Ziro (IRE) ', 'S.Vogt', 'U.Thomas', '54,5', '\n                   2.             ', '\n Ferragosta ', 'S.Byrne', 'J.D.Hillis', '64,0', '\n                   3.             ', '\n Sisikam ', 'E.M.Geisler', 'G.Geisler', '54,0', '\n                   4.             ', '\n Wicker Stone (IRE) ', 'Jiri Palik', 'J.Broz', '66,0', '\n                   5.             ', '\n Voodoo Speed ', 'A.v.d.Troost', 'Y.Almenräder', '60,5', '\n                   6.             ', '\n Blida ', 'M.Pecheur', 'G.Geisler', '54,0', '\n                   7.             ', '\n Chica De La Luna ', 'M.Seidl', 'J.Mayer', '59,0', '\n                   8.             ', '\n Distant Day (IRE) ', 'J.Bojko', 'J.D.Hillis', '54,0', '\n                   9.             ', '\n Best Valentine (FR) ', 'C.Lecoeuvre', 'J.Mayer', '56,5', '\n                   NS             ', '\n Thymian ', 'B.Murzabayev', 'M.Weber', '63,5', '\n                   NS             ', '\n Celgari (FR) ', 'A.de Vries', 'J.D.Hillis', '60,5', '\n                   NS             ', '\n Humita ', 'M.Riehl', 'A.Glodde', '56,0', '\n                   NS             ', '\n Taurus ', 'F.Minarik', 'M.Weber', '58,0']"
"<div class=""ZeitundOrt"">
               15. Juni 2020             </div>","<div class=""ZeitundOrt"">
              München            </div>",2200 m  ,  4000 €,D,III,"
                     Boden: weich                  ","['\n                   1.             ', '\n Indian Soldier (IRE) ', 'T.Scardino', 'Marco Klein', '57,5', '\n                   2.             ', '\n Petit Demon ', 'A.de Vries', 'Y.Almenräder', '60,0', '\n                   3.             ', '\n Vancano ', 'S.Vogt', 'E.Fabianova', '58,5', '\n                   4.             ', '\n Gallardo (FR) ', 'M.Riehl', 'M.Figge', '50,5', '\n                   5.             ', '\n Soho ', 'R.Piechulek', 'S.Steinberg', '61,0', '\n                   6.             ', '\n Wynona ', 'M.Pecheur', 'W.Glanz', '53,5', '\n                   7.             ', '\n All About Me ', 'F.Minarik', 'J.D.Hillis', '57,5', '\n                   8.             ', '\n Nutina (IRE) ', 'L.Delozier', 'P.Schiergen', '55,0', '\n                   9.             ', '\n Estivo (IRE) ', 'C.Lecoeuvre', 'J.D.Hillis', '62,0', '\n                   10.             ', '\n Busted Ice (IRE) ', 'B.Murzabayev', 'A.Wöhler', '58,5', '\n                   NS             ', '\n Rogue Runner ', 'F.X.Weißmeier', 'M.Geisler', '63,0']"
"<div class=""ZeitundOrt"">
               15. Juni 2020             </div>","<div class=""ZeitundOrt"">
              München            </div>",2000 m  ,  3000 €,E,IV,"
                     Boden: weich                  ","['\n                   1.             ', '\n Divahora (FR) ', 'B.Murzabayev', 'M.Rulec', '61,0', '\n                   2.             ', '\n Pearl Of Light ', 'F.X.Weißmeier', 'M.Geisler', '61,5', '\n                   3.             ', '\n Sweety Heart (FR) ', 'T.Scardino', 'K.Kerekes', '58,0', '\n                   4.             ', '\n Marius ', 'E.M.Geisler', 'G.Geisler', '54,5', '\n                   5.             ', '\n Montepulciano ', 'L.Delozier', 'J.D.Hillis', '61,0', '\n                   6.             ', '\n Magic Knowles (FR) ', 'R.Piechulek', 'J.D.Hillis', '58,0', '\n                   7.             ', '\n Donna Karolina ', 'J.Bojko', 'H.G.Rotering', '56,0', '\n                   8.             ', '\n Near Dam ', 'M.Pecheur', 'L.Hammer-Hansen', '61,0', '\n                   9.             ', '\n Oriental Glory ', 'Jiri Palik', 'J.Broz', '63,0', '\n                   10.             ', '\n Always Music ', 'M.Seidl', 'J.Mayer', '53,5', '\n                   NS             ', '\n All Access ', 'M.Cadeddu', 'W.Glanz', '60,5', '\n                   NS             ', '\n Flirt (FR) ', 'S.Vogt', 'W.Glanz', '53,5']"
"<div class=""ZeitundOrt"">
               20. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Dortmund (Turf)            </div>",800 m  ,  3000 €,E,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Charlies Dreamer (GB) ', 'M.Lopez', 'P.Berg', '61,0', '\n                   2.             ', '\n Cheviot (USA) ', 'A.Best', 'J.D.Hillis', '55,0', '\n                   3.             ', '\n Awarded (GB) ', 'B.Ganbat', 'C.Lenaers/BEL', '55,0', '\n                   4.             ', '\n Daring Match ', 'F.X.Weißmeier', 'J.M.Snackers', '61,0', '\n                   5.             ', '\n Khamry (GB) ', 'F.Minarik', 'P.Vovcenko', '53,0', '\n                   6.             ', '\n Scenic River (GB) ', 'M.Pecheur', 'F.Fuhrmann', '57,0', '\n                   7.             ', '\n Tylery Wonder (IRE) ', 'N.Polli', 'N.Vermeulen/BEL', '53,0', '\n                   8.             ', '\n Flora Tristan (GB) ', 'H.Seewoosaha', 'F.Fuhrmann', '50,0', '\n                   NS             ', '\n Diotti ', 'S.Koyuncu', 'R.Schaaf', '57,0', '\n                   NS             ', '\n Kodi Beach (GB) ', 'J.Bojko', 'F.Fuhrmann', '57,0']"
"<div class=""ZeitundOrt"">
               20. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Dortmund (Turf)            </div>",2000 m  ,  5100 €,D,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Sahibs Joy ', 'L.Delozier', 'P.Schiergen', '57,5', '\n                   2.             ', '\n Lancetti ', 'M.Seidl', 'W.Hickst', '57,5', '\n                   3.             ', '\n Near The Moon (GB) ', 'B.Murzabayev', 'A.Wöhler', '58,0', '\n                   4.             ', '\n Aktion (GB) ', 'C.Lecoeuvre', 'H.Blume', '55,0', '\n                   5.             ', '\n Kadrun ', 'F.Minarik', 'P.Vovcenko', '58,0', '\n                   6.             ', '\n Next Dawn (GB) ', 'J.Bojko', 'A.Suborics', '57,0', '\n                   7.             ', '\n Lalith ', 'A.Pietsch', 'W.Hickst', '57,0', '\n                   8.             ', '\n Hazweio ', 'A.Best', 'U.Schwinn', '57,0']"
"<div class=""ZeitundOrt"">
               20. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Dortmund (Turf)            </div>",1600 m  ,  6000 €,D,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Pleasant Company ', 'B.Murzabayev', 'A.Wöhler', '58,0', '\n                   2.             ', '\n Molly Fantasy ', 'A.Helfenbein', 'M.Weiß', '57,5', '\n                   3.             ', '\n Luella ', 'C.Henrique', 'H.J.Gröschel', '58,0', '\n                   4.             ', '\n Primary ', 'J.Bojko', 'P.Vovcenko', '57,0', '\n                   5.             ', '\n Dear Prudence (IRE) ', 'A.de Vries', 'T.Potters', '57,0', '\n                   6.             ', '\n Zvezda Schastya (RUS) ', 'M.Seidl', 'E.Mäder', '58,0', '\n                   7.             ', '\n Giodonna ', 'E.R.Weißmeier', 'R.Weißmeier', '57,0', '\n                   NS             ', '\n La Hacienda (GB) ', 'F.Minarik', 'A.Suborics', '57,0']"
"<div class=""ZeitundOrt"">
               20. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Dortmund (Turf)            </div>",2800 m  ,  12500 €,A,Liste,"
                     Boden: gut                  ","['\n                   1.             ', '\n Apadanah ', 'L.Delozier', 'B.Nedorostek', '55,5', '\n                   2.             ', '\n Ida Alata ', 'C.Lecoeuvre', 'H.Grewe', '55,5', '\n                   3.             ', '\n Nikkei ', 'B.Murzabayev', 'W.Hickst', '57,0', '\n                   4.             ', '\n Monpti ', 'A.de Vries', 'G.Richter', '57,0', '\n                   5.             ', '\n Moonshiner ', 'M.Pecheur', 'W.Haustein', '57,0', '\n                   6.             ', '\n All For Rome ', 'F.Minarik', 'J.P.Carvalho', '55,5', '\n                   7.             ', '\n Amiro ', 'B.Ganbat', 'M.Figge', '57,0', '\n                   8.             ', '\n The Tiger ', 'W.Panov', 'A.Schleusner-Fruhriep', '58,0']"
"<div class=""ZeitundOrt"">
               20. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Dortmund (Turf)            </div>",1600 m  ,  3000 €,F,IV,"
                     Boden: gut                  ","['\n                   1.             ', '\n Axxell ', 'M.Lopez', 'B.Lenz', '55,0', '\n                   2.             ', '\n Sea Tea Dea (GB) ', 'L.Giesgen', 'L.Giesgen', '54,5', '\n                   3.             ', '\n Kimberley Girl (GB) ', 'A.de Vries', 'P.J.Jonkhart/NL', '58,0', '\n                   4.             ', '\n Ohne Tadel ', 'C.Henrique', 'D.Lüker', '52,0', '\n                   5.             ', '\n Magic Mission ', 'A.Pietsch', 'K.Gernreich', '63,0', '\n                   6.             ', '\n Tonfolge (GB) ', 'B.Murzabayev', 'A.Bolte', '55,5', '\n                   7.             ', '\n Goldie Doll (HOL) ', 'M.Seidl', 'L.Steudle', '56,0', '\n                   8.             ', '\n Ice Club (IRE) ', 'B.Ganbat', 'S.J.Hellier', '57,5', '\n                   9.             ', '\n Nschotschi (IRE) ', 'M.Pecheur', 'F.Fuhrmann', '55,0', '\n                   10.             ', '\n Sussex Solo (GB) ', 'F.X.Weißmeier', 'R.Weißmeier', '58,0', '\n                   11.             ', '\n Hot Hannah (GB) ', 'M.Cadeddu', 'M.Beer', '55,5', '\n                   12.             ', '\n Three Streams (IRE) ', 'J.Bojko', 'F.Fuhrmann', '62,0', '\n                   NS             ', '\n Wilsons Ruby (IRE) ', 'S.Stappaerts/BEL', 'V.Bracke/BEL', '58,0', '\n                   NS             ', '\n April Spirit ', 'A.Helfenbein', 'R.Stein-Schomburg', '58,0']"
"<div class=""ZeitundOrt"">
               20. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Dortmund (Turf)            </div>",1750 m  ,  27500 €,A,Gr III,"
                     Boden: gut                  ","['\n                   1.             ', '\n Aviateur (FR) ', 'F.Minarik', 'J.P.Carvalho', '57,5', '\n                   2.             ', '\n Potemkin ', 'B.Murzabayev', 'S.J.Stokes', '57,5', '\n                   3.             ', '\n Zavaro ', 'M.Pecheur', 'H.Grewe', '53,5', '\n                   4.             ', '\n Los Campanos ', 'A.Pietsch', 'A.Bolte', '57,5', '\n                   5.             ', '\n Nica ', 'A.de Vries', 'A.Bolte', '59,0', '\n                   6.             ', '\n Sibelius ', 'M.Seidl', 'M.Klug', '57,5', '\n                   7.             ', '\n Wonnemond ', 'B.Ganbat', 'S.Smrczek', '58,5', '\n                   8.             ', '\n Baccara Rose ', 'M.Cadeddu', 'S.Smrczek', '56,0', '\n                   9.             ', '\n Jackson Hole (FR) ', 'J.Bojko', 'M.Rulec', '56,0', '\n                   NS             ', '\n Say Good Buy ', 'C.Lecoeuvre', 'H.Grewe', '58,5']"
"<div class=""ZeitundOrt"">
               20. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Dortmund (Turf)            </div>",1750 m  ,  3000 €,E,,"
                     Boden: gut                  ","['\n                   1.             ', '\n No Waltz ', 'L.Wolff', 'P.Schiergen', '52,0', '\n                   2.             ', '\n Dutch Devil (IRE) ', 'M.Pecheur', 'L.W.J.v.d.Meulen/NL', '58,0', '\n                   3.             ', '\n Stressless ', 'B.Murzabayev', 'A.Kleinkorres', '58,0', '\n                   4.             ', '\n Connor ', 'F.Minarik', 'B.Nedorostek', '58,0', '\n                   5.             ', '\n Cest Un Reve (FR) ', 'M.Seidl', 'E.Mäder', '56,5', '\n                   6.             ', '\n Inside Beauty ', 'M.Cadeddu', 'R.Rohne', '56,0', '\n                   7.             ', '\n Arctic Spirit (GB) ', 'A.Helfenbein', 'B.v.d.Harst/NL', '56,0', '\n                   8.             ', '\n Forlito ', 'C.Lecoeuvre', 'T.Potters', '58,0', '\n                   9.             ', '\n Axamer Lizum (FR) ', 'S.Byrne', 'J.D.Hillis', '55,0', '\n                   10.             ', '\n Smart Samba (IRE) ', 'M.Riehl', 'E.Hinzmann', '55,0', '\n                   NS             ', '\n Nada Mas ', 'A.de Vries', 'Y.Almenräder', '56,0']"
"<div class=""ZeitundOrt"">
               20. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Dortmund (Turf)            </div>",2000 m  ,  8888 €,E,IV,"
                     Boden: gut                  ","['\n                   1.             ', '\n Donna Xenia ', 'A.Helfenbein', 'M.Weiß', '55,0', '\n                   2.             ', '\n Marientaler (IRE) ', 'M.Riehl', 'J.P.Carvalho', '49,5', '\n                   3.             ', '\n Ma Jolie Cherie ', 'L.Giesgen', 'L.Giesgen', '57,5', '\n                   4.             ', '\n Newnton Lodge (GB) ', 'A.v.d.Troost', 'V.Henkenjohann', '61,5', '\n                   5.             ', '\n Arabian Dreamer (IRE) ', 'H.Seewoosaha', 'E.Storp', '57,5', '\n                   6.             ', '\n Second Sight (GB) ', 'M.Cadeddu', 'E.Storp', '55,5', '\n                   7.             ', '\n Power Bullet (IRE) ', 'M.Seidl', 'E.Mäder', '59,0', '\n                   8.             ', '\n Caracalla Queen ', 'F.Minarik', 'P.Vovcenko', '60,0', '\n                   9.             ', '\n Roi Du Soleil ', 'A.Mathony', 'Y.A.Theunissen/NL', '51,0', '\n                   10.             ', '\n Valanca ', 'B.Murzabayev', 'R.Dzubasz', '59,5', '\n                   11.             ', '\n Gallina Du Moulin (FR) ', 'M.Pecheur', 'U.Schwinn', '59,0', '\n                   12.             ', '\n Maared (IRE) ', 'L.Wolff', 'R.Weißmeier', '51,0', '\n                   13.             ', '\n Shiny Blue (FR) ', 'A.de Vries', 'B.v.d.Harst/NL', '56,0', '\n                   NS             ', '\n Stephill (FR) ', 'H.Böhler', 'V.Bracke/BEL', '53,5']"
"<div class=""ZeitundOrt"">
               20. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Dortmund (Turf)            </div>",2000 m  ,  4000 €,D,III,"
                     Boden: gut                  ","['\n                   1.             ', '\n Shambhala ', 'M.Pecheur', 'L.W.J.v.d.Meulen/NL', '57,5', '\n                   2.             ', '\n Nightdance Man ', 'M.Riehl', 'A.Suborics', '50,5', '\n                   3.             ', '\n Amazing Star ', 'F.Minarik', 'H.J.Gröschel', '52,5', '\n                   4.             ', '\n Astrella ', 'A.de Vries', 'A.Bolte', '61,0', '\n                   5.             ', '\n Sporting Hunter ', 'J.Bojko', 'A.Wöhler', '53,0', '\n                   6.             ', '\n El Commandante ', 'C.Henrique', 'P.Vovcenko', '53,0', '\n                   7.             ', '\n Axxios ', 'Mirko Sanna', 'K.Engels', '58,0', '\n                   8.             ', '\n Shagan ', 'B.Murzabayev', 'E.Storp', '56,0', '\n                   9.             ', '\n Alenza ', 'M.Cadeddu', 'A.Bolte', '59,5', '\n                   10.             ', '\n Zaro ', 'M.Seidl', 'G.Richter', '53,0']"
"<div class=""ZeitundOrt"">
               20. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Dortmund (Turf)            </div>",3200 m  ,  3000 €,E,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Quian ', 'L.Delozier', 'P.Schiergen', '56,0', '\n                   2.             ', '\n Anton Von Marlow ', 'B.Murzabayev', 'A.Schleusner-Fruhriep', '55,0', '\n                   3.             ', '\n Wirbelwind ', 'J.Bojko', 'P.Vovcenko', '62,0', '\n                   4.             ', '\n Linnova (FR) ', 'F.X.Weißmeier', 'R.Weißmeier', '60,0', '\n                   5.             ', '\n All Prince ', 'M.Cadeddu', 'R.Rohne', '61,0', '\n                   6.             ', '\n Wutzelmann ', 'M.Lopez', 'A.Schleusner-Fruhriep', '55,0', '\n                   7.             ', '\n Corbusier (GB) ', 'M.Pecheur', 'D.Moser', '56,0', '\n                   8.             ', '\n Kanonier (FR) ', 'A.Best', 'P.Sauter', '57,0', '\n                   9.             ', '\n Zuckerprinz (FR) ', 'S.Koyuncu', 'U.Schwinn', '55,0']"
"<div class=""ZeitundOrt"">
               21. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",1500 m  ,  5100 €,D,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Thorin ', 'C.Lecoeuvre', 'H.Grewe', '58,0', '\n                   2.             ', '\n Lex Luthor (IRE) ', 'L.Delozier', 'M.F.Weißmeier', '58,0', '\n                   3.             ', '\n Miljö ', 'M.Riehl', 'A.Kleinkorres', '51,5', '\n                   4.             ', '\n Katmanda ', 'C.Henrique', 'T.Potters', '54,0', '\n                   5.             ', '\n Landbaron ', 'L.Wolff', 'P.Schiergen', '51,5', '\n                   6.             ', '\n Carmena (IRE) ', 'F.Minarik', 'M.F.Weißmeier', '54,0']"
"<div class=""ZeitundOrt"">
               21. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",2200 m  ,  5100 €,D,,"
                     Boden: gut                  ","['\n                   1.             ', '\n For Pleasure ', 'B.Murzabayev', 'A.Wöhler', '58,0', '\n                   2.             ', '\n Gua Ginger (FR) ', 'F.Minarik', 'A.Suborics', '57,0', '\n                   3.             ', '\n La Vida Loca ', 'C.Lecoeuvre', 'H.Grewe', '57,0', '\n                   4.             ', '\n Waiting For Love ', 'R.Piechulek', 'S.Steinberg', '57,5', '\n                   5.             ', '\n Zalinci ', 'A.Pietsch', 'H.Dewald', '57,0', '\n                   6.             ', '\n Angel Face ', 'L.Delozier', 'H.Dewald', '57,0', '\n                   7.             ', '\n Monroe ', 'A.de Vries', 'Y.Almenräder', '57,0']"
"<div class=""ZeitundOrt"">
               21. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",1400 m  ,  6000 €,C,II,"
                     Boden: gut                  ","['\n                   1.             ', '\n Call Me Mister ', 'B.Murzabayev', 'J.Korpas', '62,0', '\n                   2.             ', '\n Braveheart ', 'F.Minarik', 'J.Korpas', '56,0', '\n                   3.             ', '\n Misty Birnam (SAF) ', 'A.v.d.Troost', 'L.W.J.v.d.Meulen/NL', '57,5', '\n                   4.             ', '\n Water Diviner (IRE) ', 'J.Bojko', 'E.Storp', '54,0', '\n                   5.             ', '\n Lexceed ', 'N.Polli', 'M.Nieslanik', '53,0', '\n                   6.             ', '\n My Mate (IRE) ', 'M.Pecheur', 'L.W.J.v.d.Meulen/NL', '59,5', '\n                   7.             ', '\n Mister Onyx ', 'M.Cadeddu', 'W.Glanz', '60,5', '\n                   8.             ', '\n Arineo ', 'M.Riehl', 'U.Timmermann', '49,0', '\n                   NS             ', '\n Be Sweet ', 'C.Henrique', 'H.J.Gröschel', '58,0']"
"<div class=""ZeitundOrt"">
               21. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",1700 m  ,  4000 €,F,IV,"
                     Boden: gut                  ","['\n                   1.             ', '\n So Soon ', 'A.Pietsch', 'G.Lentz', '56,5', '\n                   2.             ', '\n Laytown (IRE) ', 'M.Cadeddu', 'E.Storp', '60,0', '\n                   3.             ', '\n Russian Ranger (IRE) ', 'C.Henrique', 'B.Dunk/NL', '58,0', '\n                   4.             ', '\n High Seas (IRE) ', 'A.Mathony', 'Y.Almenräder', '57,5', '\n                   5.             ', '\n Compulsive (IRE) ', 'M.Riehl', 'M.Beer', '56,0', '\n                   6.             ', '\n Livestream ', 'L.M.Ahokas', 'S.Smrczek', '55,0', '\n                   7.             ', '\n Alaris ', 'B.Ganbat', 'K.Gernreich', '56,0', '\n                   8.             ', '\n Colorado Sun ', 'N.Luft', 'A.Luft', '61,5', '\n                   9.             ', '\n Innuendo ', 'F.Minarik', 'S.Möller', '52,0', '\n                   10.             ', '\n Baker Man (IRE) ', 'H.Böhler', 'E.Keller', '49,5', '\n                   11.             ', '\n Fazendas Girl (GB) ', 'B.Murzabayev', 'E.Storp', '55,0', '\n                   12.             ', '\n Banzai (FR) ', 'R.Danz', 'M.H.Berrevoets-Uivel/NL', '52,0', '\n                   13.             ', '\n Amity Island (GB) ', 'A.de Vries', 'J.Beckmann', '63,0', '\n                   14.             ', '\n Angel Cakes (IRE) ', 'A.v.d.Troost', 'J.H.Smith', '53,0', '\n                   15.             ', '\n Snowdrop (FR) ', 'S.Stappaerts/BEL', 'P.Lanslots', '60,5', '\n                   NS             ', '\n Just Because (GB) ', 'L.Wolff', 'M.Bouckaert', '56,5']"
"<div class=""ZeitundOrt"">
               21. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",2200 m  ,  5100 €,D,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Palace Boy ', 'B.Murzabayev', 'J.P.Carvalho', '58,0', '\n                   2.             ', '\n Ambrosius ', 'R.Piechulek', 'A.Kleinkorres', '58,0', '\n                   3.             ', '\n Eisenherz ', 'A.de Vries', 'P.Vovcenko', '58,0', '\n                   4.             ', '\n Zero Six Nine ', 'C.Lecoeuvre', 'A.Bolte', '56,5', '\n                   5.             ', '\n Sanssouci Star ', 'J.Bojko', 'E.Kurdu', '56,0', '\n                   6.             ', '\n Vezale (FR) ', 'H.Mouchova', 'U.Fröhlich', '58,0', '\n                   NS             ', '\n I Hear Thunder (FR) ', 'A.Best', 'N.Volz-Degel', '56,0']"
"<div class=""ZeitundOrt"">
               21. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",2100 m  ,  12500 €,A,Liste ,"
                     Boden: gut                  ","['\n                   1.             ', '\n Elle Memory ', 'L.Delozier', 'P.Schiergen', '56,5', '\n                   2.             ', '\n Sister Lulu ', 'M.Seidl', 'M.Klug', '56,5', '\n                   3.             ', '\n Americana ', 'R.Piechulek', 'S.Steinberg', '56,5', '\n                   4.             ', '\n New Harzburg ', 'C.Lecoeuvre', 'H.Grewe', '56,5', '\n                   5.             ', '\n Sidona (GB) ', 'A.Pietsch', 'W.Hickst', '56,5', '\n                   6.             ', '\n Tex Australia (IRE) ', 'B.Murzabayev', 'W.Hickst', '56,5', '\n                   NS             ', '\n Vive En Liberte ', 'A.de Vries', 'Y.Almenräder', '58,0', '\n                   NS             ', '\n Annika (GB) ', 'M.Pecheur', 'W.Hickst', '56,5', '\n                   NS             ', '\n Kobra ', 'W.Panov', 'S.Richter', '56,5']"
"<div class=""ZeitundOrt"">
               21. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",2100 m  ,  11250 €,B,I,"
                     Boden: gut                  ","['\n                   1.             ', '\n Nubius (IRE) ', 'L.Delozier', 'P.Schiergen', '55,0', '\n                   2.             ', '\n Auenwolf ', 'B.Murzabayev', 'A.Bolte', '56,5', '\n                   3.             ', '\n Lord Leoso ', 'J.Bojko', 'A.Wöhler', '53,0', '\n                   4.             ', '\n Parlan ', 'A.Pietsch', 'W.Hickst', '60,0', '\n                   5.             ', '\n Ronaldo ', 'F.Minarik', 'A.Suborics', '60,0', '\n                   6.             ', '\n Dato (GB) ', 'B.Ganbat', 'S.Smrczek', '59,0', '\n                   7.             ', '\n Lijian ', 'M.Lopez', 'M.Weiß', '56,0', '\n                   8.             ', '\n Fulminato ', 'M.Pecheur', 'A.Bolte', '54,5', '\n                   9.             ', '\n Klüngel ', 'A.Helfenbein', 'O.Laznovska', '56,0']"
"<div class=""ZeitundOrt"">
               21. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",1700 m  ,  4100 €,D,III,"
                     Boden: gut                  ","['\n                   1.             ', '\n Enissey (GB) ', 'L.Delozier', 'M.G.Mintchev', '62,5', '\n                   2.             ', '\n Navaro ', 'F.Marcialis', 'H.Grewe', '57,0', '\n                   3.             ', '\n Anarchy (GB) ', 'M.Seidl', 'P.G.van Kempen/NL', '58,0', '\n                   4.             ', '\n Sigismund (IRE) ', 'A.v.d.Troost', 'Y.Almenräder', '54,5', '\n                   5.             ', '\n Best Of Heaven (IRE) ', 'F.Minarik', 'A.Weidler', '54,5', '\n                   6.             ', '\n Zapateado (GB) ', 'C.Santangelo', 'A.Mulder', '57,0', '\n                   7.             ', '\n Damandas Dream ', 'R.Piechulek', 'A.Kleinkorres', '58,0', '\n                   8.             ', '\n Dolokhov (GB) ', 'N.Polli', 'S.Smrczek', '57,5', '\n                   9.             ', '\n Tikthebox (IRE) ', 'M.Pecheur', 'P.G.M.Verberkt/NL', '59,5', '\n                   10.             ', '\n Eyes On Fire ', 'B.Murzabayev', 'A.Kleinkorres', '61,0', '\n                   11.             ', '\n Dawn Calling (IRE) ', 'A.de Vries', 'J.H.Smith', '57,0', '\n                   12.             ', '\n Hisahito ', 'W.Panov', 'J.Korpas', '57,0', '\n                   13.             ', '\n Incorruptible (IRE) ', 'F.X.Weißmeier', 'R.Weißmeier', '62,0', '\n                   14.             ', '\n El Torito (IRE) ', 'L.Wolff', 'C.Fuchs', '59,0', '\n                   15.             ', '\n Tex Hollow (GB) ', 'B.Ganbat', 'S.Smrczek', '57,0', '\n                   NS             ', '\n Barbados Bob (USA) ', 'H.Böhler', 'M.Bouckaert', '51,5']"
"<div class=""ZeitundOrt"">
               21. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",1600 m  ,  62500 €,A,Gr II ,"
                     Boden: gut                  ","['\n                   1.             ', '\n Lancade (GB) ', 'A.de Vries', 'Y.Almenräder', '58,0', '\n                   2.             ', '\n No Limit Credit ', 'C.Lecoeuvre', 'A.Suborics', '58,0', '\n                   3.             ', '\n Rose Of Kildare (IRE) ', 'I.Mendizabal', 'M.Johnston', '58,0', '\n                   4.             ', '\n Paloma Ohe (GB) ', 'B.Murzabayev', 'J.Korpas', '58,0', '\n                   5.             ', '\n Tabera (GB) ', 'F.Minarik', 'M.G.Mintchev', '58,0', '\n                   6.             ', '\n Amabilis ', 'M.Pecheur', 'D.Moser', '58,0', '\n                   7.             ', '\n Schwesterherz (FR) ', 'R.Piechulek', 'H.Grewe', '58,0', '\n                   8.             ', '\n Chilly Filly ', 'W.Panov', 'D.Moser', '58,0', '\n                   9.             ', '\n Lips Eagle ', 'J.Bojko', 'A.Suborics', '58,0', '\n                   10.             ', '\n Democracy ', 'L.Delozier', 'P.Schiergen', '58,0', '\n                   11.             ', '\n Achird (IRE) ', 'B.Ganbat', 'M.Nieslanik', '58,0']"
"<div class=""ZeitundOrt"">
               21. Juni 2020             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",2100 m  ,  6000 €,D,II,"
                     Boden: gut                  ","['\n                   1.             ', '\n Sommelier ', 'M.Pecheur', 'M.Klug', '56,0', '\n                   2.             ', '\n Army Of Angels ', 'N.Ismail', 'S.Smrczek', '58,0', '\n                   3.             ', '\n Calico ', 'L.Delozier', 'P.Schiergen', '59,5', '\n                   4.             ', '\n Lover Boy ', 'F.Minarik', 'P.Vovcenko', '58,0', '\n                   5.             ', '\n Godeberge ', 'M.Seidl', 'C.Sprengel', '55,0', '\n                   6.             ', '\n Wildfasan (GB) ', 'A.de Vries', 'Y.Almenräder', '56,0', '\n                   7.             ', '\n Chesnee (IRE) ', 'M.Riehl', 'A.Luft', '51,5', '\n                   8.             ', '\n Narello ', 'B.Murzabayev', 'H.J.Gröschel', '55,0', '\n                   9.             ', '\n Quintarelli ', 'R.Piechulek', 'A.Bolte', '57,5', '\n                   10.             ', '\n Flight To Hongkong (IRE) ', 'T.Scardino', 'Marco Klein', '57,0', '\n                   11.             ', '\n Jewel Of The Sea (IRE) ', 'A.v.d.Troost', 'R.v.d.Meulen/NL', '58,0']"
