Date,Location,Distance,Prize,Category,Class,Ground_state,Horses
"<div class=""ZeitundOrt"">
               03. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Köln            </div>",2200 m  ,  0 €,,,"
                     Boden: g-w                  ","['\n                   1.             ', '\n Red Dynamite ', 'M.Lopez', '', '59,5', '\n                   2.             ', '\n Henry Morgan ', 'J.Bojko', '', '60,0', '\n                   3.             ', '\n Sam ', 'A.Weis', '', '60,0', '\n                   4.             ', '\n Black Sun ', 'B.Ganbat', '', '60,0', '\n                   5.             ', '\n La Grassetta ', 'E.Frank', '', '58,0', '\n                   6.             ', '\n Fine Altomis ', 'K.Clijmans', '', '57,0', '\n                   7.             ', '\n Faytosa ', 'N.Richter', '', '54,5', '\n                   8.             ', '\n Bonasera ', 'A.Starke', '', '58,0', '\n                   9.             ', '\n Index Waiter (GB) ', 'A.Best', '', '56,5', '\n                   10.             ', '\n Gods Gift ', 'J.Mölls', '', '51,0', '\n                   11.             ', '\n Princess Dumont ', 'L.Steudle', '', '53,5']"
"<div class=""ZeitundOrt"">
               03. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Köln            </div>",1850 m  ,  0 €,,,"
                     Boden: g-w                  ","['\n                   1.             ', '\n Sauber ', 'S.Brüggemann', '', '62,5', '\n                   2.             ', '\n Noble Fighter (IRE) ', 'S.Ehl', '', '64,5', '\n                   3.             ', '\n Troyanda ', 'B.Weber', '', '58,5', '\n                   4.             ', '\n Earl Of Heaven ', 'L.Giesgen', '', '59,0', '\n                   5.             ', '\n Coya ', 'M.Werning-Hagemann', '', '55,0', '\n                   6.             ', '\n Prima Danon ', 'L.M.Mattes', '', '63,5', '\n                   7.             ', '\n Lady Jackie ', 'M.Timpelan', '', '63,0', '\n                   8.             ', '\n Diani (GB) ', 'N.Blasczyk', '', '66,0', '\n                   9.             ', '\n Cool Eagle ', 'R.Weber', '', '60,5', '\n                   10.             ', '\n Montesita ', 'M.Gier', '', '61,5', '\n                   11.             ', '\n Isytric ', 'S.Gossens', '', '53,0']"
"<div class=""ZeitundOrt"">
               03. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Köln            </div>",1600 m  ,  0 €,,,"
                     Boden: g-w                  ","['\n                   1.             ', '\n Saturday ', 'M.Lopez', '', '57,5', '\n                   2.             ', '\n See Dex ', 'P.Gibson', '', '59,0', '\n                   3.             ', '\n Sao Paulo ', 'M.Seidl', '', '53,5', '\n                   4.             ', '\n For Pro ', 'D.Porcu', '', '59,5', '\n                   5.             ', '\n Pagan Warrior (IRE) ', 'A.Starke', '', '58,5', '\n                   6.             ', '\n Shady ', 'A.Best', '', '58,5', '\n                   7.             ', '\n Spicy ', 'E.Frank', '', '60,0', '\n                   8.             ', '\n Cabanello (IRE) ', 'J.Bojko', '', '60,0', '\n                   9.             ', '\n Nice Danon (GB) ', 'N.Richter', '', '56,5', '\n                   10.             ', '\n Compact Street ', 'B.Ganbat', '', '55,0']"
"<div class=""ZeitundOrt"">
               03. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Köln            </div>",1400 m  ,  0 €,,,"
                     Boden: g-w                  ","['\n                   1.             ', '\n Raphinae ', 'F.Prat', '', '54,5', '\n                   2.             ', '\n Amarillo ', 'A.Starke', '', '60,0', '\n                   3.             ', '\n Kolonel ', 'A.Best', '', '57,0', '\n                   4.             ', '\n Birthday Prince ', 'M.Seidl', '', '58,5', '\n                   5.             ', '\n Spirit Doll (HOL) ', 'P.Krowicki', '', '57,0', '\n                   6.             ', '\n Stark Danon ', 'N.Richter', '', '57,0', '\n                   7.             ', '\n Forgino ', 'E.Frank', '', '56,0', '\n                   8.             ', '\n Donnerschlag (GB) ', 'D.Porcu', '', '58,5', '\n                   9.             ', '\n Sir Oscar ', 'J.Bojko', '', '58,5']"
"<div class=""ZeitundOrt"">
               03. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Köln            </div>",3000 m  ,  0 €,,,"
                     Boden: g-w                  ","['\n                   1.             ', '\n Blue Marlin ', 'A.Starke', '', '55,5', '\n                   2.             ', '\n Silenzio Mo ', 'D.Porcu', '', '54,0', '\n                   3.             ', '\n Fibonacci ', 'E.Frank', '', '56,5', '\n                   4.             ', '\n Pipita ', 'K.Clijmans', '', '61,0', '\n                   5.             ', '\n Aitutaki ', 'J.Bojko', '', '53,5', '\n                   6.             ', '\n Fürst Twen ', 'B.Ganbat', '', '56,5']"
"<div class=""ZeitundOrt"">
               04. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Ffm            </div>",1600 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Bavarian Beauty ', 'J.Bojko', '', '55,0', '\n                   2.             ', '\n Wunschkonzert ', 'A.Starke', '', '54,5', '\n                   3.             ', '\n Wild Step ', 'A.Helfenbein', '', '59,0', '\n                   4.             ', '\n Darco ', 'E.Pedroza', '', '58,0', '\n                   5.             ', '\n Ignaz ', 'F.F.Da Silva', '', '56,5']"
"<div class=""ZeitundOrt"">
               04. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Ffm            </div>",2150 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Tanamia ', 'E.Pedroza', '', '56,0', '\n                   2.             ', '\n Mondello ', 'A.Pietsch', '', '57,0', '\n                   3.             ', '\n Finoras ', 'A.Helfenbein', '', '58,0', '\n                   4.             ', '\n Silvana ', 'B.Ganbat', '', '55,0', '\n                   5.             ', '\n Bojar ', 'N.Sechi', '', '54,0']"
"<div class=""ZeitundOrt"">
               04. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Ffm            </div>",2150 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Bayonero ', 'A.Best', '', '58,0', '\n                   2.             ', '\n Pats Patricia (FR) ', 'S.Hellyn', '', '53,0', '\n                   3.             ', '\n Allez Gerard ', 'E.R.Weißmeier', '', '50,0', '\n                   4.             ', '\n Kalema ', 'T.Scardino', '', '59,0', '\n                   5.             ', '\n Ale Ale ', 'F.F.Da Silva', '', '52,0', '\n                   6.             ', '\n Bubble Tee ', 'S.Hofer', '', '52,0', '\n                   7.             ', '\n Sarottis Dream ', 'D.Schiergen', '', '60,0', '\n                   8.             ', '\n Oscura Bella ', 'F.Minarik', '', '56,5']"
"<div class=""ZeitundOrt"">
               04. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Ffm            </div>",2000 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Kazzira ', 'S.Hellyn', '', '56,0', '\n                   2.             ', '\n Flora ', 'J.Bojko', '', '57,0', '\n                   3.             ', '\n Princess Youmzain ', 'E.Pedroza', '', '54,5', '\n                   4.             ', '\n Glamour Girl ', 'A.Helfenbein', '', '55,0', '\n                   5.             ', '\n Allianz ', 'A.Starke', '', '57,5', '\n                   6.             ', '\n Marius ', 'M.Seidl', '', '55,5', '\n                   7.             ', '\n Night Chaparral ', 'F.Minarik', '', '58,5']"
"<div class=""ZeitundOrt"">
               04. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Ffm            </div>",1200 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Culdaff ', 'A.Vilmar', '', '56,5', '\n                   2.             ', '\n Nuri Bey ', 'S.Hellyn', '', '54,0', '\n                   3.             ', '\n Leoderprofi ', 'A.Starke', '', '59,5', '\n                   4.             ', '\n Kool And The Gang ', 'F.Minarik', '', '60,5', '\n                   5.             ', '\n Danuvius ', 'J.Bojko', '', '59,5', '\n                   6.             ', '\n Historic Occasion (IRE) ', 'T.Scardino', '', '58,5']"
"<div class=""ZeitundOrt"">
               04. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Ffm            </div>",1600 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Attraction ', 'S.Hellyn', '', '58,0', '\n                   2.             ', '\n Night Melody (IRE) ', 'A.Starke', '', '58,0', '\n                   3.             ', '\n Peri ', 'E.Pedroza', '', '58,0', '\n                   4.             ', '\n Hot Shot ', 'F.F.Da Silva', '', '58,0', '\n                   5.             ', '\n Aluette (FR) ', 'B.Ganbat', '', '58,0', '\n                   6.             ', '\n Princess Alba ', 'S.Hofer', '', '58,0', '\n                   7.             ', '\n Saving Grace ', 'F.Minarik', '', '58,0', '\n                   8.             ', '\n Black Rose ', 'M.Seidl', '', '58,0', '\n                   9.             ', '\n Adele ', 'A.Helfenbein', '', '58,0', '\n                   10.             ', '\n Augusta ', 'A.Pietsch', '', '58,0']"
"<div class=""ZeitundOrt"">
               04. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Ffm            </div>",1600 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Opera Moon ', 'E.R.Weißmeier', '', '55,5', '\n                   2.             ', '\n Fiorella (GB) ', 'A.Starke', '', '57,5', '\n                   3.             ', '\n Lulea ', 'J.Bojko', '', '52,0', '\n                   4.             ', '\n Alexandre ', 'F.Minarik', '', '53,0', '\n                   5.             ', '\n Lampio ', 'D.Ilic', '', '60,5', '\n                   6.             ', '\n High Chance ', 'R.Piechulek', '', '55,5', '\n                   7.             ', '\n Notaio ', 'E.Frank', '', '56,0', '\n                   8.             ', '\n Saibaba (GB) ', 'F.F.Da Silva', '', '55,5', '\n                   9.             ', '\n Southern Dancer ', 'P.Gibson', '', '62,0', '\n                   10.             ', '\n Eyetie ', 'T.Scardino', '', '60,0']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",1500 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Rosy Blush ', 'E.Hardouin', '', '57,0', '\n                   2.             ', '\n Light The Stars ', 'A.Starke', '', '56,0', '\n                   3.             ', '\n City Star (FR) ', 'S.Hellyn', '', '56,0', '\n                   4.             ', '\n Sworn Terz ', 'A.Pietsch', '', '58,0', '\n                   5.             ', '\n Montana Kid ', 'A.Helfenbein', '', '58,0', '\n                   6.             ', '\n Liliane ', 'L.Jones', '', '56,0']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",1400 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Joy To The World ', 'A.Starke', '', '59,5', '\n                   2.             ', '\n Miss Amber ', 'K.Clijmans', '', '55,0', '\n                   3.             ', '\n Charlize (IRE) ', 'P.Werning', '', '55,0', '\n                   4.             ', '\n Variety Show ', 'T.v.d.Troost', '', '54,0', '\n                   5.             ', '\n Birthday Lion ', 'T.Scardino', '', '61,5', '\n                   6.             ', '\n Kimbra ', 'S.Hellyn', '', '55,0', '\n                   7.             ', '\n Smart Shuffle ', 'A.Pietsch', '', '59,5', '\n                   8.             ', '\n Laudation (GB) ', 'E.Hardouin', '', '52,0', '\n                   9.             ', '\n Lou Bega (GB) ', 'L.Jones', '', '54,0']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",1700 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Passeto ', 'A.Pietsch', '', '58,0', '\n                   2.             ', '\n Flamingo Rose ', 'S.Hellyn', '', '57,0', '\n                   3.             ', '\n Kiss Me Lena ', 'K.Clijmans', '', '56,0', '\n                   4.             ', '\n La Louz ', 'A.Helfenbein', '', '57,0', '\n                   5.             ', '\n Battash ', 'E.Hardouin', '', '58,0', '\n                   6.             ', '\n Al Dabor ', 'T.v.d.Troost', '', '56,0']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",1400 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Beau Reve ', 'A.Helfenbein', '', '60,0', '\n                   2.             ', '\n Laeyos ', 'R.Havlin', '', '57,0', '\n                   3.             ', '\n Jackobo (IRE) ', 'K.Clijmans', '', '55,0', '\n                   4.             ', '\n Alpha ', 'T.Scardino', '', '58,0', '\n                   5.             ', '\n Smoke On The Water ', 'E.Hardouin', '', '55,0', '\n                   6.             ', '\n Flavio Forte ', 'L.Jones', '', '52,5', '\n                   7.             ', '\n Key To Fun ', 'T.v.d.Troost', '', '52,0', '\n                   8.             ', '\n Genaro ', 'S.Hellyn', '', '54,0', '\n                   9.             ', '\n Royal Fox (GB) ', 'A.Starke', '', '61,0', '\n                   10.             ', '\n Smooth Operator ', 'A.Pietsch', '', '55,5']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",1700 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Flamingo Star ', 'S.Hellyn', '', '58,0', '\n                   2.             ', '\n Boomshackerlacker ', 'D.Sweeney', '', '58,0', '\n                   3.             ', '\n Peace At Last ', 'A.Lemaitre', '', '58,0', '\n                   4.             ', '\n Felician ', 'R.Havlin', '', '58,0', '\n                   5.             ', '\n Zazou ', 'A.Pietsch', '', '58,0', '\n                   6.             ', '\n High Duty ', 'A.Starke', '', '56,5']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",2200 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Gabrial The Prince (IRE) ', 'E.Hardouin', '', '56,0', '\n                   2.             ', '\n All Summer Long ', 'A.Starke', '', '60,5', '\n                   3.             ', '\n Atiana ', 'A.Pietsch', '', '60,0', '\n                   4.             ', '\n Sarino Hilleshage ', 'S.Hellyn', '', '59,0', '\n                   5.             ', '\n Late Mute ', 'A.Helfenbein', '', '57,0', '\n                   6.             ', '\n Iron Will ', 'T.Scardino', '', '60,5']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",1700 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Commander Kirk ', 'A.Helfenbein', '', '58,0', '\n                   2.             ', '\n Seewolf ', 'E.Hardouin', '', '52,0', '\n                   3.             ', '\n Rosebay ', 'K.Clijmans', '', '58,0', '\n                   4.             ', '\n König Arte ', 'A.Starke', '', '59,0', '\n                   5.             ', '\n Its A Privilege ', 'S.Hellyn', '', '58,5']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Düsseldorf            </div>",1600 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Takeda Shingen (USA) ', 'A.Helfenbein', '', '66,0', '\n                   2.             ', '\n Basilaris ', 'A.Pietsch', '', '61,0', '\n                   3.             ', '\n Dagostino ', 'T.Scardino', '', '60,0', '\n                   4.             ', '\n Kim Groom ', 'E.Hardouin', '', '57,0', '\n                   5.             ', '\n Albarado ', 'S.Hellyn', '', '56,0', '\n                   6.             ', '\n Top Tip ', 'L.Jones', '', '58,5', '\n                   7.             ', '\n Kinski ', 'L.M.Mattes', '', '56,0']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1400 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Kastello ', 'R.Piechulek', '', '58,0', '\n                   2.             ', '\n Zafirah ', 'F.Minarik', '', '57,0', '\n                   3.             ', '\n Emirati Spirit (GB) ', 'S.Hofer', '', '58,0', '\n                   4.             ', '\n Flame Hawk (USA) ', 'J.Mölls', '', '53,0', '\n                   5.             ', '\n Zacharias ', 'T.Schurig', '', '55,0']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",2000 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Telstar ', 'I.Ferguson', '', '57,0', '\n                   2.             ', '\n Amadela ', 'T.Schurig', '', '50,0', '\n                   3.             ', '\n Mystic Lord ', 'R.Piechulek', '', '57,5', '\n                   4.             ', '\n Bebe Daniela ', 'F.F.Da Silva', '', '55,0', '\n                   5.             ', '\n Tshirina ', 'J.Bojko', '', '53,0']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1600 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Songaron ', 'E.Frank', '', '57,5', '\n                   2.             ', '\n Le Tiger Still ', 'F.Minarik', '', '58,0', '\n                   3.             ', '\n La Saldana ', 'J.Bojko', '', '55,5', '\n                   4.             ', '\n Global Love ', 'F.F.Da Silva', '', '56,0', '\n                   5.             ', '\n Dark Forrest ', 'A.Best', '', '57,5', '\n                   6.             ', '\n Sweet Thomas ', 'W.Panov', '', '57,5']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",2000 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Good Donna ', 'M.Lauron', '', '53,0', '\n                   2.             ', '\n Lingolana ', 'A.Werle', '', '53,0', '\n                   3.             ', '\n Techno Queen (IRE) ', 'N.Richter', '', '52,0', '\n                   4.             ', '\n Turmalina ', 'E.Frank', '', '57,0', '\n                   5.             ', '\n Malia ', 'F.Minarik', '', '55,0', '\n                   6.             ', '\n Nadelwald (GB) ', 'D.Porcu', '', '60,0', '\n                   7.             ', '\n Springbok Flyer ', 'A.Best', '', '60,0', '\n                   8.             ', '\n Oske ', 'J.Bojko', '', '52,0', '\n                   9.             ', '\n Manolo ', 'R.Piechulek', '', '56,0', '\n                   10.             ', '\n Leon Lusio ', 'B.Ganbat', '', '57,0', '\n                   11.             ', '\n Night Lily ', 'F.F.Da Silva', '', '52,0', '\n                   12.             ', '\n Cash The Cheque ', 'W.Panov', '', '54,0']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1750 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Sterngold ', 'V.Schiergen', '', '54,0', '\n                   2.             ', '\n Marju Prince ', 'R.Piechulek', '', '61,0', '\n                   3.             ', '\n Tardieu ', 'F.F.Da Silva', '', '55,5', '\n                   4.             ', '\n Rotkaeppchen Rubin ', 'W.Panov', '', '58,5', '\n                   5.             ', '\n Biederich (H) ', 'S.Hofer', '', '54,0', '\n                   6.             ', '\n Opalin ', 'T.Schurig', '', '50,0', '\n                   7.             ', '\n Mastoso ', 'B.Ganbat', '', '57,0', '\n                   8.             ', '\n Kate ', 'N.Richter', '', '55,5', '\n                   9.             ', '\n Ivrea ', 'F.Minarik', '', '52,0', '\n                   10.             ', '\n Myrtille (IRE) ', 'G.Pardon', '', '55,0', '\n                   11.             ', '\n Emerald Fury ', 'J.Bojko', '', '56,5', '\n                   12.             ', '\n Prince Paul ', 'D.Porcu', '', '57,0']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",2200 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Heartily ', 'A.Werle', '', '56,0', '\n                   2.             ', '\n Alaskakönigin ', 'E.Frank', '', '55,0', '\n                   3.             ', '\n Early Morning ', 'W.Panov', '', '58,0', '\n                   4.             ', '\n Lutindi ', 'V.Schiergen', '', '55,0', '\n                   5.             ', '\n Santillana ', 'B.Ganbat', '', '58,0', '\n                   6.             ', '\n Bint Nayef ', 'J.Bojko', '', '58,0', '\n                   7.             ', '\n Oriental Light ', 'M.Lauron', '', '55,0', '\n                   8.             ', '\n Betty Lou ', 'A.Best', '', '58,0', '\n                   9.             ', '\n Guajara ', 'D.Porcu', '', '59,0', '\n                   10.             ', '\n Identity ', 'F.Minarik', '', '55,0']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",2200 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Aldo ', 'D.Porcu', '', '55,5', '\n                   2.             ', '\n North Star ', 'F.F.Da Silva', '', '59,0', '\n                   3.             ', '\n Madhyana ', 'F.Minarik', '', '54,0', '\n                   4.             ', '\n Camroc ', 'J.Bojko', '', '55,0', '\n                   5.             ', '\n Lira ', 'E.Frank', '', '59,0', '\n                   6.             ', '\n Fresh Skyline ', 'B.Ganbat', '', '57,5', '\n                   7.             ', '\n Fair Trade ', 'W.Panov', '', '56,5']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1600 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n New World ', 'J.Mitchell', '', '57,0', '\n                   2.             ', '\n Nelke ', 'N.Richter', '', '51,5', '\n                   3.             ', '\n Diplomat ', 'S.Hofer', '', '59,5', '\n                   4.             ', '\n Cassilero ', 'A.Best', '', '53,5', '\n                   5.             ', '\n Bella Kathina ', 'F.Minarik', '', '53,0', '\n                   6.             ', '\n Ramssiss ', 'B.Ganbat', '', '54,0', '\n                   7.             ', '\n Molly Macho ', 'R.Piechulek', '', '61,0', '\n                   8.             ', '\n Ragazzo ', 'E.Frank', '', '61,0', '\n                   9.             ', '\n Sovalla ', 'D.Porcu', '', '53,5']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",2200 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Schwarzgelb ', 'F.F.Da Silva', '', '56,0', '\n                   2.             ', '\n Shy Moon ', 'N.Richter', '', '58,0', '\n                   3.             ', '\n Against All Reason ', 'J.Bojko', '', '57,5', '\n                   4.             ', '\n Pistolero ', 'J.Mitchell', '', '57,0', '\n                   5.             ', '\n The Firefly ', 'F.Minarik', '', '55,5', '\n                   6.             ', '\n Aspen Royal ', 'D.Porcu', '', '55,0', '\n                   7.             ', '\n Holtby ', 'E.Frank', '', '57,0']"
"<div class=""ZeitundOrt"">
               05. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Hannover            </div>",1400 m  ,  0 €,,,"
                     Boden: gut                  ","['\n                   1.             ', '\n Novacovic ', 'E.Frank', '', '58,0', '\n                   2.             ', '\n Atlantic Isle ', 'R.Piechulek', '', '59,5', '\n                   3.             ', '\n Alwin ', 'V.Schiergen', '', '55,5', '\n                   4.             ', '\n Nasrine ', 'F.Minarik', '', '56,5', '\n                   5.             ', '\n Glueckskeks ', 'T.Rödel', '', '62,0', '\n                   6.             ', '\n Trueman ', 'J.Bojko', '', '59,5', '\n                   7.             ', '\n Supreme De Luxe ', 'A.Best', '', '53,0', '\n                   8.             ', '\n Dark Fellow ', 'A.Biessey', '', '49,0', '\n                   9.             ', '\n Platin Storm ', 'T.Schurig', '', '57,5', '\n                   10.             ', '\n Emma ', 'N.Richter', '', '52,0', '\n                   11.             ', '\n Dashings Diamond ', 'D.Porcu', '', '55,0', '\n                   12.             ', '\n Shinnaui ', 'F.F.Da Silva', '', '57,0']"
"<div class=""ZeitundOrt"">
               07. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Dortmund (Sand)            </div>",1800 m  ,  0 €,,,"
                     Boden: nass                  ","['\n                   1.             ', '\n Roi Heureux ', 'S.Hellyn', '', '58,0', '\n                   2.             ', '\n Victorious ', 'A.de Vries', '', '58,0', '\n                   3.             ', '\n Freedom Time (GB) ', 'S.Hofer', '', '58,0', '\n                   4.             ', '\n Nemesis ', 'M.Cadeddu', '', '56,0', '\n                   5.             ', '\n Mandelshire ', 'F.Minarik', '', '58,0', '\n                   6.             ', '\n Bidiki ', 'D.Porcu', '', '58,0']"
"<div class=""ZeitundOrt"">
               07. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Dortmund (Sand)            </div>",1200 m  ,  0 €,,,"
                     Boden: nass                  ","['\n                   1.             ', '\n Dragoslav (GB) ', 'A.de Vries', '', '62,5', '\n                   2.             ', '\n Romanella ', 'N.Richter', '', '56,0', '\n                   3.             ', '\n Miracle S (HOL) ', 'S.Hellyn', '', '56,5', '\n                   4.             ', '\n Keyana ', 'E.R.Weißmeier', '', '54,5', '\n                   5.             ', '\n Pascani ', 'A.Weis', '', '57,0', '\n                   6.             ', '\n Headstight ', 'F.Minarik', '', '59,5', '\n                   7.             ', '\n Cumbrian Craic ', 'S.Hofer', '', '52,0', '\n                   8.             ', '\n Tedros ', 'J.Bojko', '', '52,0', '\n                   9.             ', '\n Style And Panache (IRE) ', 'A.Starke', '', '58,5', '\n                   10.             ', '\n Baker Man (IRE) ', 'M.Cadeddu', '', '56,5', '\n                   11.             ', '\n Dorietta ', 'P.Werning', '', '58,0']"
"<div class=""ZeitundOrt"">
               07. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Dortmund (Sand)            </div>",2500 m  ,  0 €,,,"
                     Boden: nass                  ","['\n                   1.             ', '\n Tallevu (IRE) ', 'A.Pietsch', '', '62,0', '\n                   2.             ', '\n Phoenix Shadow ', 'A.Helfenbein', '', '58,5', '\n                   3.             ', '\n Chachani ', 'J.Bojko', '', '54,0', '\n                   4.             ', '\n Quantum Of Solace ', 'R.Piechulek', '', '54,0', '\n                   5.             ', '\n Classy ', 'S.Hellyn', '', '55,0', '\n                   6.             ', '\n Rihanna ', 'E.R.Weißmeier', '', '58,5', '\n                   7.             ', '\n Voltaire The King ', 'E.Frank', '', '57,0', '\n                   8.             ', '\n Halliday ', 'S.Brüggemann', '', '57,0']"
"<div class=""ZeitundOrt"">
               07. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Dortmund (Sand)            </div>",1800 m  ,  0 €,,,"
                     Boden: nass                  ","['\n                   1.             ', '\n Walkabout ', 'F.Minarik', '', '63,0', '\n                   2.             ', '\n Theyllknowmenow ', 'J.Bojko', '', '54,5', '\n                   3.             ', '\n Favorfoot Danon (IRE) ', 'L.Giesgen', '', '53,0', '\n                   4.             ', '\n Fushun (AUT) ', 'A.de Vries', '', '60,0', '\n                   5.             ', '\n Queens King ', 'D.Porcu', '', '58,5', '\n                   6.             ', '\n Renoir ', 'M.Cadeddu', '', '61,0', '\n                   7.             ', '\n Kimara ', 'S.Hofer', '', '54,0', '\n                   8.             ', '\n New Soul ', 'S.Brüggemann', '', '60,5', '\n                   9.             ', '\n Maupiti Express ', 'T.Scardino', '', '56,0', '\n                   10.             ', '\n Susans Tiger ', 'E.Frank', '', '54,0', '\n                   11.             ', '\n Chaudoun ', 'M.Lopez', '', '58,5', '\n                   12.             ', '\n Quo Colonia ', 'A.Pietsch', '', '57,0', '\n                   13.             ', '\n Taruma ', 'P.Gibson', '', '60,0', '\n                   14.             ', '\n Lunar Prospect (FR) ', 'A.Helfenbein', '', '54,0']"
"<div class=""ZeitundOrt"">
               07. Oktober 2014             </div>","<div class=""ZeitundOrt"">
              Dortmund (Sand)            </div>",1950 m  ,  0 €,,,"
                     Boden: nass                  ","['\n                   1.             ', '\n Elkantino ', 'F.Minarik', '', '55,0', '\n                   2.             ', '\n Twain ', 'M.Cadeddu', '', '60,0', '\n                   3.             ', '\n Alshazah (GB) ', 'J.Bojko', '', '54,0', '\n                   4.             ', '\n North Point ', 'R.Piechulek', '', '56,0', '\n                   5.             ', '\n Brunello ', 'D.Porcu', '', '54,0', '\n                   6.             ', '\n Calon Lad ', 'S.Hellyn', '', '55,5', '\n                   7.             ', '\n Waletta ', 'A.Starke', '', '57,0', '\n                   8.             ', '\n Anna Bora ', 'A.Helfenbein', '', '59,0']"
