Date,Location,Distance,Prize,Category,Class,Ground_state,Horses
               09. März 2018             ,              Dortmund (Sand)            ,2500 m  ,  6000 €,E,IV,                     Boden: normal                  ,"['                   1.             ', ' Bill Ferdinand ', 'M.Lopez', 'H.Rudolph', '55,5', '                   2.             ', ' Golden Boy ', 'F.X.Weißmeier', 'R.Weißmeier', '62,0', '                   3.             ', ' Red Pepper ', 'M.Riehl', 'P.Schiergen', '56,0', '                   4.             ', ' Allez Y ', 'S.Hellyn', 'U.Schwinn', '60,5', '                   5.             ', ' Treble Strike (USA) ', 'J.Bojko', 'M.Alles', '52,5', '                   6.             ', ' Amorous Adventure ', 'M.Pecheur', 'K.Demme', '60,5', '                   7.             ', ' Rapid Loup ', 'N.Richter', 'M.Rotering', '59,0', '                   8.             ', ' Noble Galileo ', 'K.Clijmans', 'N.Moons/BEL', '58,0']"
               09. März 2018             ,              Dortmund (Sand)            ,1950 m  ,  6000 €,E,IV,                     Boden: normal                  ,"['                   1.             ', ' Faintly (USA) ', 'L.Steudle', 'D.Lüker', '53,0', '                   2.             ', ' Guardian Angel ', 'F.X.Weißmeier', 'R.Weißmeier', '62,0', '                   3.             ', ' Usbekia (IRE) ', 'M.Riehl', 'P.Schiergen', '54,5', '                   4.             ', ' Voladora ', 'J.L.Silverio', 'L.Wöhling', '60,0', '                   5.             ', ' Cadmium (GB) ', 'J.Bojko', 'C.v.d.Recke', '60,5', '                   6.             ', ' Eyes On Me ', 'L.M.Engels', 'R.Werning', '55,0', '                   7.             ', ' Ignaz ', 'T.Scardino', 'Marco Klein', '58,5']"
               09. März 2018             ,              Dortmund (Sand)            ,1950 m  ,  3000 €,F,,                     Boden: normal                  ,"['                   1.             ', ' Interior Minister (GB) ', 'R.Piechulek', 'C.v.d.Recke', '57,0', '                   2.             ', ' Dibadu (FR) ', 'A.Weis', 'S.Weis', '58,0', '                   3.             ', ' Epako (IRE) ', 'V.Schiergen', 'P.Schiergen', '58,0', '                   4.             ', ' Lat Hawill (IRE) ', 'S.Vermeersch', 'K.Fievez', '54,0', '                   5.             ', ' Ocean Eleven (GB) ', 'S.Hellyn', 'P.Berg', '57,0', '                   6.             ', ' Solar Power ', 'A.Best', 'R.Werning', '57,0']"
               09. März 2018             ,              Dortmund (Sand)            ,1950 m  ,  7000 €,D,III,                     Boden: normal                  ,"['                   1.             ', ' Baroncello ', 'A.Pietsch', 'C.Fuchs', '61,0', '                   2.             ', ' Forever Adventure ', 'M.Pecheur', 'K.Demme', '58,0', '                   3.             ', ' Cassilero ', 'L.M.Engels', 'K.Demme', '61,5', '                   4.             ', ' Beetle Star ', 'M.Lopez', 'P.Gehm', '61,5', '                   5.             ', ' Commander Kirk (IRE) ', 'B.Ganbat', 'S.Smrczek', '59,5', '                   NS             ', ' Hidden Oasis (IRE) ', 'J.Bojko', 'C.v.d.Recke', '53,0']"
               13. März 2018             ,              Neuss (Sand)            ,1100 m  ,  5000 €,F,IV,                     Boden: nass                  ,"['                   1.             ', ' Teajan (IRE) ', 'R.Weber', 'C.Lenaers/BEL', '61,0', '                   2.             ', ' Hippocrene (IRE) ', 'M.Lopez', 'M.Schu', '58,5', '                   3.             ', ' Peppy Music ', 'H.Mouchova', 'M.Schu', '52,0', '                   4.             ', ' Lils Affair (IRE) ', 'R.Danz', 'F.Fuhrmann', '55,0', '                   5.             ', ' Tafteesh (IRE) ', 'R.Piechulek', 'C.J.M.Wolters/NL', '61,0', '                   6.             ', ' Apres LAmour (IRE) ', 'R.N.J.van Eck/NL', 'K.Augenbroe', '70,0', '                   7.             ', ' Sodette (AUT) ', 'N.Wagner', 'M.W.Falk', '53,5']"
               13. März 2018             ,              Neuss (Sand)            ,1500 m  ,  4000 €,E,,                     Boden: nass                  ,"['                   1.             ', ' Rashiba ', 'A.Starke', 'H.Grewe', '55,5', '                   2.             ', ' Log In (FR) ', 'M.Pecheur', 'R.Rohne', '58,0', '                   3.             ', ' Circulate (GB) ', 'B.Ganbat', 'J.I.Meinecke', '56,5', '                   4.             ', ' Fuscano ', 'M.Riehl', 'U.Schwinn', '53,0', '                   5.             ', ' Snowdrop (FR) ', 'S.Hellyn', 'P.Lanslots', '57,5', '                   6.             ', ' Fighting Soldier ', 'O.Laznovska', 'O.Laznovska', '57,5', '                   7.             ', ' Neymar ', 'A.Pietsch', 'O.Laznovska', '57,5', '                   NS             ', ' Lindikova (FR) ', 'J.Bojko', 'R.Rohne', '56,5']"
               13. März 2018             ,              Neuss (Sand)            ,1500 m  ,  5000 €,F,IV ,                     Boden: nass                  ,"['                   1.             ', ' Tribesman (GB) ', 'J.Beckmann', 'J.Beckmann', '54,0', '                   2.             ', ' Wink And Win (IRE) ', 'N.Wagner', 'J.Donate', '53,0', '                   3.             ', ' Power Star ', 'O.Laznovska', 'S.Smrczek', '64,0', '                   4.             ', ' Giant Grizzly ', 'H.Mouchova', 'W.Maurer', '57,5', '                   5.             ', ' Brown Beauty (IRE) ', 'R.Danz', 'F.Fuhrmann', '60,5', '                   6.             ', ' Al Malek (FR) ', 'S.Vogt', 'C.Schleppi', '61,0', '                   7.             ', ' Anna Sophie ', 'L.Giesgen', 'L.Giesgen', '54,0', '                   8.             ', ' Voices Of Kings (GB) ', 'M.Riehl', 'S.Ehl', '56,5', '                   9.             ', ' World Record (IRE) ', 'L.Steudle', 'D.Lüker', '57,0', '                   10.             ', ' Amparo ', 'M.Lübcke', 'G.Lentz', '61,0']"
               13. März 2018             ,              Neuss (Sand)            ,1900 m  ,  5200 €,F,IV,                     Boden: nass                  ,"['                   1.             ', ' El Torito (IRE) ', 'A.Pietsch', 'C.Fuchs', '63,0', '                   2.             ', ' Flying Gina ', 'M.Casamento', 'R.Rohne', '59,0', '                   3.             ', ' Red Dynamite ', 'F.X.Weißmeier', 'R.Weißmeier', '58,0', '                   4.             ', ' Marientaler (IRE) ', 'M.Riehl', 'R.Werning', '57,0', '                   5.             ', ' Bacchus Danon (IRE) ', 'J.Bojko', 'G.Geisler', '54,0', '                   6.             ', ' Final Adventure ', 'M.Pecheur', 'K.Demme', '57,0', '                   7.             ', ' Winaldo (HUN) ', 'C.Santangelo', 'F.Gerstner', '54,0', '                   8.             ', ' Red Flash ', 'A.Weis', 'S.Weis', '60,5', '                   9.             ', ' Simmy ', 'S.Hellyn', 'A.Kleinkorres', '58,0', '                   10.             ', ' Salutaris Bella ', 'L.M.Mattes', 'K.Kartz', '59,0', '                   NS             ', ' Shoshona ', 'A.Best', 'A.Kleinkorres', '58,5', '                   NS             ', ' Tapering (USA) ', 'M.Lopez', 'M.Schu', '58,5']"
               13. März 2018             ,              Neuss (Sand)            ,1500 m  ,  6500 €,E,III,                     Boden: nass                  ,"['                   1.             ', ' Exclusive Potion (FR) ', 'T.Scardino', 'Marco Klein', '55,5', '                   2.             ', ' Porcupine Creek (IRE) ', 'A.Pietsch', 'O.Laznovska', '58,0', '                   3.             ', ' Eskalibur (GB) ', 'A.Weis', 'S.Smrczek', '59,5', '                   4.             ', ' Dieu Merci ', 'M.Pecheur', 'R.Schaaf', '53,5', '                   5.             ', ' Novacovic ', 'J.Bojko', 'F.Fuhrmann', '59,0', '                   6.             ', ' Dreamorchid (IRE) ', 'R.Piechulek', 'C.J.M.Wolters/NL', '60,0', '                   NS             ', ' Rich Roofer ', 'S.Hellyn', 'A.Kleinkorres', '55,0']"
               13. März 2018             ,              Neuss (Sand)            ,1900 m  ,  6500 €,D,III,                     Boden: nass                  ,"['                   1.             ', ' Los Campanos ', 'R.Piechulek', 'A.Bolte', '63,5', '                   2.             ', ' Lotus (FR) ', 'R.Weber', 'S.Birner', '59,0', '                   3.             ', ' Danse Rouge (IRE) ', 'J.Bojko', 'F.Fuhrmann', '54,0', '                   4.             ', ' Mood Indigo ', 'A.Asli', 'A.Kleinkorres', '60,0', '                   5.             ', ' Kylina ', 'A.Best', 'C.Schleppi', '60,0', '                   6.             ', ' Bearheart (IRE) ', 'L.Steudle', 'M.Beer', '54,0']"
               13. März 2018             ,              Neuss (Sand)            ,2300 m  ,  6000 €,E,IV,                     Boden: nass                  ,"['                   1.             ', ' Khalet ', 'R.Weber', 'C.J.M.Wolters/NL', '61,5', '                   2.             ', ' Prairie Sunshine ', 'M.Pecheur', 'K.Demme', '59,0', '                   3.             ', ' Iniesta ', 'M.Cadeddu', 'U.Schwinn', '55,0', '                   4.             ', ' Mariele (IRE) ', 'S.Hellyn', 'U.Schwinn', '54,0', '                   NS             ', ' Melosina ', 'H.Mouchova', 'K.Demme', '52,0']"
               13. März 2018             ,              Neuss (Sand)            ,1900 m  ,  6000 €,E,IV,                     Boden: nass                  ,"['                   1.             ', ' Pleasant Princess (IRE) ', 'M.Lopez', 'F.Maurer', '61,5', '                   2.             ', ' Red Pepper ', 'M.Riehl', 'P.Schiergen', '56,0', '                   3.             ', ' Rising Rock (FR) ', 'R.Piechulek', 'A.Bolte', '57,5', '                   4.             ', ' Wonderwall (FR) ', 'T.Scardino', 'Marco Klein', '59,5', '                   5.             ', ' Smoke On The Water ', 'L.M.Engels', 'S.Birner', '61,0', '                   6.             ', ' Le Roi Du Temps (USA) ', 'L.Giesgen', 'L.Giesgen', '63,0']"
               17. März 2018             ,              Dortmund (Sand)            ,2500 m  ,  5000 €,F,IV,                     Boden: normal                  ,"['                   1.             ', ' Old Firehand ', 'A.Weis', 'S.Weis', '58,0', '                   2.             ', ' Red Dynamite ', 'F.X.Weißmeier', 'R.Weißmeier', '60,0', '                   3.             ', ' Art Charter (FR) ', 'A.Pietsch', 'A.Bodenhagen', '56,0', '                   4.             ', ' Koonari (FR) ', 'J.Beckmann', 'J.Beckmann', '54,0', '                   5.             ', ' Interception ', 'M.Casamento', 'J.Overbeck', '56,0', '                   6.             ', ' Lovanto ', 'S.Vogt', 'U.Müller', '58,0']"
               17. März 2018             ,              Dortmund (Sand)            ,1800 m  ,  4000 €,E,,                     Boden: normal                  ,"['                   1.             ', ' Eskalibur (GB) ', 'A.Weis', 'S.Smrczek', '58,5', '                   2.             ', ' Twain ', 'M.Pecheur', 'E.Mäder', '55,5', '                   3.             ', ' Irish Valley ', 'S.Hellyn', 'K.Demme', '56,5', '                   4.             ', ' Lat Hawill (IRE) ', 'S.Vermeersch', 'K.Fievez', '54,0', '                   5.             ', ' Final Adventure ', 'M.Casamento', 'K.Demme', '58,5', '                   NS             ', ' Arrieta (IRE) ', 'R.Danz', 'K.Fievez', '54,0']"
               17. März 2018             ,              Dortmund (Sand)            ,1700 m  ,  6000 €,E,IV,                     Boden: normal                  ,"['                   1.             ', ' Lucy Bee (GB) ', 'M.Casamento', 'M.Alles', '52,0', '                   2.             ', ' Kulgri (GB) ', 'M.Cadeddu', 'M.Alles', '55,0', '                   3.             ', ' Nareia ', 'E.Herresthal', 'J.Warren', '61,0', '                   4.             ', ' Faintly (USA) ', 'L.Steudle', 'D.Lüker', '58,5', '                   5.             ', ' Astrella ', 'R.Weber', 'H.Grewe', '64,5', '                   6.             ', ' Ivors Fantasy (IRE) ', 'F.X.Weißmeier', 'R.Weißmeier', '59,5']"
               17. März 2018             ,              Dortmund (Sand)            ,1950 m  ,  5000 €,F,IV,                     Boden: normal                  ,"['                   1.             ', ' Medaillon (FR) ', 'M.Pecheur', 'W.Schütz', '54,0', '                   2.             ', ' Linnova (FR) ', 'F.X.Weißmeier', 'R.Weißmeier', '64,0', '                   3.             ', ' Boccaccina (FR) ', 'C.Klinkenberg', 'D.Engels/BEL', '58,5', '                   4.             ', ' Schirkan ', 'A.Pietsch', 'J.Overbeck', '58,0', '                   5.             ', ' Girandolo ', 'A.Starke', 'R.Weißmeier', '61,0', '                   6.             ', ' Jolly Boy ', 'A.Gräter', 'G.Geisler', '63,5', '                   7.             ', ' Canton Delight (FR) ', 'J.Beckmann', 'J.Beckmann', '59,0', '                   8.             ', ' Marijelle ', 'S.Vogt', 'U.Müller', '53,0', '                   9.             ', ' Pascani ', 'A.Weis', 'S.Weis', '62,0', '                   10.             ', ' Index Waiter (GB) ', 'S.Rank', 'S.Rank', '53,5']"
               17. März 2018             ,              Dortmund (Sand)            ,1200 m  ,  5200 €,F,IV,                     Boden: normal                  ,"['                   1.             ', ' Ocotillo (IRE) ', 'M.Casamento', 'C.Lenaers/BEL', '59,5', '                   2.             ', ' Prefect (GB) ', 'J.Bojko', 'A.Bodenhagen', '57,0', '                   3.             ', ' Warba (IRE) ', 'R.Weber', 'H.Grewe', '60,0', '                   4.             ', ' Salinas Road (FR) ', 'A.Best', 'G.Mayer', '54,0', '                   5.             ', ' Solar Power ', 'M.Pecheur', 'R.Werning', '54,0', '                   6.             ', ' Texas Scramble (GB) ', 'L.M.Engels', 'I.Kreger', '53,0', '                   7.             ', ' Invisible Eye (GB) ', 'F.X.Weißmeier', 'R.Weißmeier', '64,0', '                   8.             ', ' Nandolo ', 'G.C.P.Snijders', 'B.Hermans/NL', '57,5', '                   9.             ', ' Stanley Daley (IRE) ', 'L.Steudle', 'D.Lüker', '52,0', '                   10.             ', ' Awjab (IRE) ', 'S.Rank', 'S.Rank', '53,5', '                   11.             ', ' Mex (BEL) ', 'S.Hellyn', 'P.Lanslots', '58,0', '                   NS             ', ' Novice Of Budysin ', 'B.Ganbat', 'S.Smrczek', '54,0']"
               17. März 2018             ,              Dortmund (Sand)            ,1950 m  ,  4000 €,E,,                     Boden: normal                  ,"['                   1.             ', ' Weltmeister ', 'A.Starke', 'P.Schiergen', '57,5', '                   2.             ', ' Epako (IRE) ', 'V.Schiergen', 'P.Schiergen', '58,0', '                   3.             ', ' Serienlohn (GB) ', 'J.Safar', 'P.Vovcenko', '57,5', '                   4.             ', ' Epatant (FR) ', 'M.Riehl', 'R.Weißmeier', '52,0', '                   NS             ', ' Downton ', 'O.Laznovska', 'O.Laznovska', '57,0', '                   NS             ', ' Diamantfee (FR) ', 'S.Hofer', 'M.Hofer', '55,0']"
               23. März 2018             ,              Dortmund (Sand)            ,1800 m  ,  3000 €,F,,                     Boden: nass                  ,"['                   1.             ', ' Sussudio (FR) ', 'R.Piechulek', 'H.Sauer', '58,0', '                   2.             ', ' Ocean Eleven (GB) ', 'S.Hellyn', 'P.Berg', '56,0', '                   3.             ', ' Dibadu (FR) ', 'A.Weis', 'S.Weis', '58,0', '                   4.             ', ' Sir Parzival ', 'M.Casamento', 'U.Schwinn', '56,0', '                   5.             ', ' Stanford Du Moulin (FR) ', 'M.Riehl', 'U.Schwinn', '51,5', '                   NS             ', ' Bally Hoo ', 'M.Cadeddu', 'U.Schwinn', '54,5']"
               23. März 2018             ,              Dortmund (Sand)            ,2500 m  ,  5000 €,F,IV,                     Boden: nass                  ,"['                   1.             ', ' Old Firehand ', 'A.Weis', 'S.Weis', '60,5', '                   2.             ', ' Art Charter (FR) ', 'C.Santangelo', 'A.Bodenhagen', '54,0', '                   3.             ', ' Tapering (USA) ', 'S.Hellyn', 'M.Schu', '58,5', '                   4.             ', ' Germanwings (FR) ', 'F.X.Weißmeier', 'R.Weißmeier', '64,0', '                   5.             ', ' Juan ', 'R.Weber', 'U.Schwinn', '60,0', '                   6.             ', ' Luan ', 'M.Cadeddu', 'U.Schwinn', '54,0', '                   7.             ', ' Wells Wonder ', 'J.Bojko', 'E.Storp', '55,0', '                   8.             ', ' Tiffany ', 'M.Pecheur', 'S.Winter', '56,5', '                   NS             ', ' Culworth Boy (IRE) ', 'M.Casamento', 'A.Bodenhagen', '54,0', '                   NS             ', ' Neroli Note ', 'M.Pecheur', 'S.Schöndorf', '54,0']"
               23. März 2018             ,              Dortmund (Sand)            ,1200 m  ,  6500 €,D,III,                     Boden: nass                  ,"['                   1.             ', ' Decadent Times (IRE) ', 'J.Bojko', 'B.Sofsky-Prappacher', '53,0', '                   2.             ', ' Dragoslav (GB) ', 'A.Pietsch', 'W.Schütz', '57,0', '                   3.             ', ' Teajan (IRE) ', 'M.Casamento', 'C.Lenaers/BEL', '57,0', '                   4.             ', ' Nashik ', 'N.Richter', 'M.Rotering', '58,0', '                   5.             ', ' Magic Quercus (FR) ', 'L.M.Engels', 'G.Mayer', '58,0', '                   6.             ', ' Presence ', 'M.Riehl', 'H.Franke', '50,5', '                   7.             ', ' Barteaux ', 'S.Hellyn', 'S.Smrczek', '56,5', '                   8.             ', ' Iraklin (IRE) ', 'M.Pecheur', 'F.Neuberg/CZ', '55,0', '                   9.             ', ' Rateel (IRE) ', 'M.Cadeddu', 'F.Fuhrmann', '54,0']"
               23. März 2018             ,              Dortmund (Sand)            ,1700 m  ,  5200 €,F,IV,                     Boden: nass                  ,"['                   1.             ', ' Ashes To Glory (GB) ', 'A.v.d.Troost', 'S.Lanslots', '59,5', '                   2.             ', ' Girandolo ', 'F.X.Weißmeier', 'R.Weißmeier', '60,0', '                   3.             ', ' Sea The Blue (IRE) ', 'M.Casamento', 'A.Bodenhagen', '54,0', '                   4.             ', ' Ohne Tadel ', 'L.Steudle', 'D.Lüker', '55,5', '                   5.             ', ' Al Malek (FR) ', 'S.Vogt', 'C.Schleppi', '60,0', '                   6.             ', ' Prefect (GB) ', 'J.Bojko', 'A.Bodenhagen', '57,0', '                   7.             ', ' Sakima ', 'A.Asli', 'A.Kleinkorres', '61,0', '                   8.             ', ' Emiglia ', 'S.Hellyn', 'S.Weis', '56,0', '                   9.             ', ' Phillipina (CZE) ', 'M.Pecheur', 'F.Neuberg/CZ', '54,0', '                   10.             ', ' Bocca Regia ', 'S.Brüggemann', 'S.Brüggemann', '61,0', '                   11.             ', ' Ivors Fantasy (IRE) ', 'R.Weber', 'R.Weißmeier', '62,5', '                   12.             ', ' Sarita ', 'M.Cadeddu', 'F.Fuhrmann', '54,0']"
               23. März 2018             ,              Dortmund (Sand)            ,1950 m  ,  5000 €,F,IV,                     Boden: nass                  ,"['                   1.             ', ' Medaillon (FR) ', 'M.Pecheur', 'W.Schütz', '57,5', '                   2.             ', ' Flying Gina ', 'M.Casamento', 'R.Rohne', '59,0', '                   3.             ', ' Marientaler (IRE) ', 'M.Kraeber', 'R.Werning', '57,0', '                   4.             ', ' Giant Grizzly ', 'H.Mouchova', 'W.Maurer', '57,0', '                   5.             ', ' Preaux (FR) ', 'A.Best', 'C.Schleppi', '60,0', '                   6.             ', ' Hokulaya (FR) ', 'Melissa Ehm', 'E.Storp', '52,5', '                   7.             ', ' Lils Affair (IRE) ', 'M.Riehl', 'F.Fuhrmann', '51,5', '                   8.             ', ' Glamour Girl ', 'J.Bojko', 'R.Storp', '54,0']"
               23. März 2018             ,              Dortmund (Sand)            ,1800 m  ,  5500 €,D,,                     Boden: nass                  ,"['                   1.             ', ' Kabir ', 'J.Bojko', 'A.Wöhler', '58,0', '                   2.             ', ' La Kabbale ', 'S.Hellyn', 'U.Schwinn', '55,5', '                   3.             ', ' Lava Cake ', 'M.Casamento', 'M.Schu', '57,5', '                   4.             ', ' Rockwell Lloyd (IRE) ', 'M.Lopez', 'R.Weißmeier', '58,0', '                   5.             ', ' Tigerfilly (GB) ', 'M.Cadeddu', 'M.F.Weißmeier', '56,0', '                   6.             ', ' Staniel Cay (FR) ', 'J.Beckmann', 'J.Beckmann', '55,5', '                   7.             ', ' Wanda ', 'J.Rogl', 'J.Schriever', '53,5']"
               23. März 2018             ,              Dortmund (Sand)            ,1700 m  ,  4000 €,E,,                     Boden: nass                  ,"['                   1.             ', ' Open Your Mind ', 'M.Lerner', 'A.Suborics', '57,0', '                   2.             ', ' Log In (FR) ', 'M.Pecheur', 'R.Rohne', '58,0', '                   3.             ', ' Saphirblue (FR) ', 'M.Lopez', 'R.Weißmeier', '57,0', '                   4.             ', ' Be My Star ', 'M.Riehl', 'M.F.Weißmeier', '52,0', '                   5.             ', ' Snowdrop (FR) ', 'S.Hellyn', 'P.Lanslots', '57,0', '                   6.             ', ' Maison Bleu (GB) ', 'M.Cadeddu', 'F.Fuhrmann', '55,5', '                   NS             ', ' High Flight (IRE) ', 'V.Schiergen', 'P.Schiergen', '57,0']"
               23. März 2018             ,              Dortmund (Sand)            ,1950 m  ,  6000 €,E,IV,                     Boden: nass                  ,"['                   1.             ', ' Khalet ', 'M.Riehl', 'C.J.M.Wolters/NL', '61,0', '                   2.             ', ' Camberwell ', 'R.Piechulek', 'A.Bolte', '60,5', '                   3.             ', ' Eyes On Me ', 'M.Kraeber', 'R.Werning', '53,0', '                   4.             ', ' Kylina ', 'R.Weber', 'C.Schleppi', '62,0', '                   5.             ', ' Guardian Angel ', 'F.X.Weißmeier', 'R.Weißmeier', '61,0', '                   6.             ', ' Boy Charlton (IRE) ', 'M.Cadeddu', 'F.Fuhrmann', '55,0']"
               25. März 2018             ,              Mannheim            ,2500 m  ,  3000 €,E,,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Simineh ', 'T.Scardino', 'Marco Klein', '58,0', '                   2.             ', ' Mighty Heart ', 'H.Mouchova', 'Matth.Keller', '56,0', '                   3.             ', ' Revie (FR) ', 'L.M.Engels', 'G.Mayer', '55,0', '                   4.             ', ' Sakeela (FR) ', 'C.Gnesi', 'Marco Klein', '57,5', '                   5.             ', ' Nolan ', 'J.Rogl', 'J.Schriever', '55,0', '                   6.             ', ' Kashani (IRE) ', 'C.Santangelo', 'S.Buchner', '58,0', '                   7.             ', ' Override ', 'N.Sechi', 'H.Rudolph', '54,0', '                   NS             ', ' Wondergirl (IRE) ', 'N.Polli', 'Marco Klein', '56,0']"
               25. März 2018             ,              Mannheim            ,2500 m  ,  3200 €,F,IV,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Southern Comfort (FR) ', 'N.Sechi', 'H.Rudolph', '54,0', '                   2.             ', ' Bill Ferdinand ', 'H.Mouchova', 'H.Rudolph', '55,5', '                   3.             ', ' Cazador (IRE) ', 'C.Santangelo', 'H.Rudolph', '55,0', '                   4.             ', ' Troyanda ', 'S.Vogt', 'T.Gries', '53,5', '                   5.             ', ' Tigerin ', 'T.Scardino', 'Marco Klein', '59,5', '                   6.             ', ' Peppermint Patty (FR) ', 'A.Weis', 'S.Weis', '59,0', '                   7.             ', ' Olkaria ', 'E.Skoczylis', 'H.Rudolph', '61,0', '                   NS             ', ' William ', 'N.Polli', 'Marco Klein', '59,0']"
               25. März 2018             ,              Mannheim            ,1400 m  ,  5100 €,D,,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Mashiana ', 'T.Scardino', 'H.Grewe', '56,0', '                   2.             ', ' Shilo (IRE) ', 'S.Vogt', 'C.v.d.Recke', '56,0', '                   3.             ', ' Make Me Smile (FR) ', 'C.Gnesi', 'Marco Klein', '58,0', '                   4.             ', ' Trop De Love (FR) ', 'N.Polli', 'Marco Klein', '56,0', '                   5.             ', ' Ultrasonique Jem (FR) ', 'K.Elsässer', 'Marco Klein', '54,0', '                   6.             ', ' Situation (GB) ', 'E.Herresthal', 'M.Schwinn', '56,0']"
               25. März 2018             ,              Mannheim            ,1900 m  ,  3500 €,E,IV,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Kerecsen (HUN) ', 'N.Wagner', 'M.Schu', '62,5', '                   2.             ', ' Born To Be Alive (FR) ', 'C.Santangelo', 'F.Gerstner', '57,5', '                   3.             ', ' Catastrophe (GB) ', 'S.Vogt', 'S.Schleppi', '59,5', '                   4.             ', ' Christin ', 'E.Herresthal', 'M.Schwinn', '54,0', '                   5.             ', ' Fair Friend ', 'L.Grigorieva', 'C.v.d.Recke', '56,5', '                   6.             ', ' Platin Lover (SWI) ', 'C.Gnesi', 'Marco Klein', '59,0', '                   7.             ', ' Ignaz ', 'T.Scardino', 'Marco Klein', '60,5', '                   8.             ', ' Lagrain ', 'N.Polli', 'U.Ehrhardt', '53,0']"
               25. März 2018             ,              Mannheim            ,1900 m  ,  6500 €,D,III,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Smoke On The Water ', 'L.M.Engels', 'S.Birner', '53,0', '                   2.             ', ' Kitaneso (GB) ', 'T.Scardino', 'Marco Klein', '59,0', '                   3.             ', ' Commander Kirk (IRE) ', 'F.Ladu', 'S.Smrczek', '62,0', '                   4.             ', ' Redesert ', 'N.Polli', 'A.Renz', '56,5', '                   5.             ', ' Pissarro ', 'H.Mouchova', 'H.Rudolph', '54,0']"
               25. März 2018             ,              Mannheim            ,3200 m  ,  7500 €,,,                     Boden: gut bis weich                  ,"['                   1.             ', ' Falconettei ', 'L.Sloup', 'P.Vovcenko', '68,0', '                   2.             ', ' Ravens Hill (IRE) ', 'S.Daroszewski', 'C.v.d.Recke', '65,0', '                   3.             ', ' Admiral Quest (IRE) ', 'R.Bens', 'I.Wroblewska', '67,0', '                   4.             ', ' Bendidon (FR) ', 'O.Schnakenberg', 'E.Schnakenberg', '69,0', '                   5.             ', ' Supervisor ', 'M.Engelke', 'C.Schmock', '65,0', '                   6.             ', ' Kolonel ', 'G.Fabre', 'P.Vovcenko', '64,0', '                   0.             ', ' Wangera ', 'M.Quinlan', 'M.Rotering', '67,0']"
               25. März 2018             ,              Mannheim            ,1900 m  ,  2500 €,F,,                     Boden: gut bis weich                  ,"['                   1.             ', ' San Diego ', 'S.Vogt', 'S.Schleppi', '63,0', '                   2.             ', ' Smart Shuffle ', 'L.M.Engels', 'S.Birner', '61,0', '                   3.             ', ' Red Flash ', 'A.Weis', 'S.Weis', '62,0', '                   4.             ', ' Turfsturm (FR) ', 'H.Mouchova', 'E.Wust', '61,0', '                   5.             ', ' Triador ', 'N.Sechi', 'H.Rudolph', '54,0', '                   6.             ', ' Casaro (FR) ', 'C.Santangelo', 'H.Rudolph', '55,0', '                   NS             ', ' Dark Fighter ', 'T.Scardino', 'Marco Klein', '63,0']"
               25. März 2018             ,              Düsseldorf            ,2100 m  ,  5100 €,D,,                     Boden: weich stellenweise schwer                  ,"['                   1.             ', ' Theo ', 'M.Casamento', 'W.Hickst', '58,0', '                   2.             ', ' Breezy Bell ', 'M.Lerner', 'H.Grewe', '55,0', '                   3.             ', ' All Prince ', 'S.Hellyn', 'A.Suborics', '57,0', '                   4.             ', ' Ecco (GB) ', 'A.Starke', 'P.Schiergen', '57,0', '                   5.             ', ' Opera Snow ', 'A.Pietsch', 'A.Suborics', '57,0', '                   0.             ', ' Fantastic Tango ', 'M.Kraeber', 'R.Werning', '53,0']"
               25. März 2018             ,              Düsseldorf            ,1700 m  ,  5100 €,D,,                     Boden: weich stellenweise schwer                  ,"['                   1.             ', ' Attention Run ', 'S.Hellyn', 'A.Kleinkorres', '57,5', '                   2.             ', ' La Magique ', 'M.Lerner', 'H.Grewe', '58,0', '                   3.             ', ' Tenuta ', 'A.Pietsch', 'A.Suborics', '57,5', '                   4.             ', ' Wierland ', 'A.Starke', 'P.Schiergen', '57,5', '                   5.             ', ' Leevje ', 'M.Lopez', 'M.Klug', '58,0', '                   NS             ', ' Sura (IRE) ', 'B.Murzabayev', 'A.Wöhler', '57,5']"
               25. März 2018             ,              Düsseldorf            ,1400 m  ,  5100 €,D,,                     Boden: weich stellenweise schwer                  ,"['                   1.             ', ' Albertville ', 'A.Starke', 'P.Schiergen', '55,5', '                   2.             ', ' Zargun ', 'B.Murzabayev', 'A.Wöhler', '58,0', '                   3.             ', ' Marinka (FR) ', 'M.Casamento', 'R.Rohne', '57,5', '                   4.             ', ' Mr Murphy ', 'S.Hellyn', 'A.Kleinkorres', '57,5', '                   5.             ', ' Majama (IRE) ', 'M.Pecheur', 'R.Rohne', '55,5', '                   NS             ', ' Cuba Libre (FR) ', 'M.Lerner', 'H.Grewe', '57,5']"
