Date,Location,Distance,Prize,Category,Class,Ground_state,Horses
               22. Mai 2020             ,              Dresden            ,2200 m  ,  3000 €,F,IV,                     Boden: gut                  ,"['                   1.             ', ' So Super ', 'M.Pecheur', 'C.Barsig', '53,0', '                   2.             ', ' Malinga ', 'J.Bojko', 'D.Paulick', '53,0', '                   3.             ', ' Fay Van Lips (IRE) ', 'R.Piechulek', 'E.Fabianova', '55,0', '                   4.             ', ' Royal Roxana ', 'W.Panov', 'A.Schleusner-Fruhriep', '54,0', '                   5.             ', ' Whisky Train ', 'M.Casamento', 'M.Angermann', '58,0', '                   6.             ', ' Dolasilla ', 'S.Vogt', 'S.Schütz', '55,5', '                   7.             ', ' Gina Hollow ', 'A.Helfenbein', 'F.Schloms', '56,0', '                   8.             ', ' Baldessari (GB) ', 'M.Seidl', 'G.Scholze', '53,0', '                   9.             ', ' New Order ', 'F.Minarik', 'F.Fuhrmann', '62,5', '                   10.             ', ' Ossi ', 'B.Ganbat', 'P.Vovcenko', '56,0', '                   NS             ', ' Königsperle ', 'B.Murzabayev', 'R.Dzubasz', '54,5']"
               22. Mai 2020             ,              Dresden            ,1500 m  ,  3000 €,F,IV,                     Boden: gut                  ,"['                   1.             ', ' Never In Doubt (GB) ', 'F.Minarik', 'A.Weidler', '56,5', '                   2.             ', ' Bobbys Charm (USA) ', 'J.Bojko', 'F.Fuhrmann', '58,0', '                   3.             ', ' Sternzeichen ', 'B.Murzabayev', 'M.Angermann', '58,5', '                   4.             ', ' Alinghi First ', 'L.Delozier', 'J.Pohl', '55,0', '                   5.             ', ' Bad Dog (GB) ', 'C.Lecoeuvre', 'F.Fuhrmann', '60,5', '                   6.             ', ' Humita ', 'A.Helfenbein', 'A.Glodde', '60,0', '                   7.             ', ' Convincer (IRE) ', 'M.Riehl', 'A.Glodde', '58,5', '                   8.             ', ' Dark Glory (IRE) ', 'P.Gibson', 'E.Storp', '63,0', '                   9.             ', ' Kerly ', 'B.Ganbat', 'D.Paulick', '54,0', '                   10.             ', ' Jackontherocks (GB) ', 'M.Casamento', 'F.Fuhrmann', '60,0', '                   NS             ', ' Turfglocke ', 'M.Seidl', 'S.Richter', '59,5', '                   NS             ', ' Benoehr (FR) ', 'A.de Vries', 'D.Müller', '57,0']"
               22. Mai 2020             ,              Dresden            ,1900 m  ,  3000 €,E,IV,                     Boden: gut                  ,"['                   1.             ', ' Hisahito ', 'B.Murzabayev', 'J.Korpas', '60,5', '                   2.             ', ' Princess Kahena (GB) ', 'S.Vogt', 'S.Schütz', '59,0', '                   3.             ', ' Surrey Warrior (USA) ', 'P.Gibson', 'A.Schleusner-Fruhriep', '64,5', '                   4.             ', ' Girard ', 'F.Minarik', 'S.Richter', '56,5', '                   5.             ', ' Napston ', 'W.Panov', 'S.Richter', '55,0', '                   6.             ', ' Novika ', 'R.Koplik', 'C.Barsig', '59,0', '                   7.             ', ' Maranero ', 'J.Bojko', 'D.Paulick', '54,0', '                   0.             ', ' Flora Tristan (GB) ', 'N.Fleischer', 'F.Fuhrmann', '57,5', '                   NS             ', ' La Aluna ', 'Mirko Sanna', 'E.Schnakenberg', '58,5']"
               23. Mai 2020             ,              Baden-Baden            ,1600 m  ,  3500 €,E,,                     Boden: gut                  ,"['                   1.             ', ' Cape Coral (IRE) ', 'F.Minarik', 'A.Suborics', '56,0', '                   2.             ', ' Turftiger ', 'A.de Vries', 'Y.Almenräder', '58,0', '                   3.             ', ' Pace Man (SWI) ', 'B.Murzabayev', 'M.Rulec', '57,0', '                   4.             ', ' Asifa ', 'M.Seidl', 'L.Hammer-Hansen', '55,5', '                   5.             ', ' Kiki Dee ', 'M.Casamento', 'W.Hickst', '55,0', '                   6.             ', ' Linaria ', 'M.Lopez', 'M.Weiß', '55,0', '                   7.             ', ' Debiano ', 'A.Mathony', 'H.G.Rotering', '52,0', '                   8.             ', ' Big Major Cay (FR) ', 'H.Mouchova', 'A.Leiner', '57,0']"
               23. Mai 2020             ,              Baden-Baden            ,1400 m  ,  4500 €,D,,                     Boden: gut                  ,"['                   1.             ', ' Mangan ', 'M.Casamento', 'W.Hickst', '57,5', '                   2.             ', ' Auenzenzi (FR) ', 'B.Murzabayev', 'C.Whitfield', '57,0', '                   3.             ', ' Rely On Me ', 'S.Vogt', 'C.Bocskai', '57,5', '                   4.             ', ' Leopoldina (GB) ', 'A.Starke', 'H.Grewe', '57,0', '                   5.             ', ' Rythmic Melody (IRE) ', 'M.Pecheur', 'F.Fuhrmann', '57,0', '                   6.             ', ' Nutelah ', 'C.Lecoeuvre', 'H.Grewe', '57,0', '                   7.             ', ' Hollywood Waltz (GB) ', 'J.Bojko', 'F.Fuhrmann', '57,0', '                   NS             ', ' Isaia ', 'W.Panov', 'D.Moser', '58,0']"
               23. Mai 2020             ,              Baden-Baden            ,2000 m  ,  4250 €,F,IV,                     Boden: gut                  ,"['                   1.             ', ' Irukandji ', 'H.Mouchova', 'H.Rudolph', '54,0', '                   2.             ', ' Dynamite Star ', 'A.Starke', 'C.v.d.Recke', '61,5', '                   3.             ', ' Polarstern ', 'R.Piechulek', 'U.Schwinn', '64,0', '                   4.             ', ' Active Adventure ', 'M.Lopez', 'M.Rotering', '58,0', '                   5.             ', ' Innuendo ', 'M.Casamento', 'S.Möller', '54,0', '                   6.             ', ' Soryu (FR) ', 'A.Mathony', 'S.Ehl', '54,5', '                   7.             ', ' Big Ian (GB) ', 'B.Murzabayev', 'L.Giesgen', '60,0', '                   8.             ', ' Cyrus Sod (GB) ', 'F.Minarik', 'A.Leiner', '54,0', '                   NS             ', ' Gin Bramble (IRE) ', 'Nichtstarter', 'F.Fuhrmann', '57,5']"
               23. Mai 2020             ,              Baden-Baden            ,2400 m  ,  8200 €,C,II,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Nubius (IRE) ', 'L.Delozier', 'P.Schiergen', '58,0', '                   2.             ', ' Arktis ', 'M.Seidl', 'L.Hammer-Hansen', '54,5', '                   3.             ', ' Analeon (FR) ', 'C.Henrique', 'C.Whitfield', '52,0', '                   4.             ', ' Mondaine ', 'S.Vogt', 'W.Glanz', '52,0', '                   5.             ', ' Alaska Wolf ', 'M.Casamento', 'W.Hickst', '52,0', '                   6.             ', ' Scalero (USA) ', 'M.Pecheur', 'C.v.d.Recke', '52,0', '                   7.             ', ' Wildfasan (GB) ', 'A.v.d.Troost', 'Y.Almenräder', '53,0', '                   8.             ', ' Wirbelwind ', 'J.Bojko', 'P.Vovcenko', '52,0', '                   9.             ', ' Flight To Hongkong (IRE) ', 'M.Cadeddu', 'Marco Klein', '53,0', '                   10.             ', ' Quintarelli ', 'B.Murzabayev', 'A.Bolte', '54,5', '                   11.             ', ' Jevousvoisencore (IRE) ', 'M.Lopez', 'D.Smith', '55,0', '                   12.             ', ' Quita (GB) ', 'A.Pietsch', 'W.Hickst', '54,5', '                   13.             ', ' Floreala ', 'A.de Vries', 'Y.Almenräder', '55,0', '                   14.             ', ' Northern Rock ', 'N.Ismail', 'S.Smrczek', '58,5', '                   NS             ', ' Laquyood (GB) ', 'F.Minarik', 'G.Geisler', '53,0']"
               23. Mai 2020             ,              Baden-Baden            ,1200 m  ,  27500 €,A,Gr III,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Namos ', 'W.Panov', 'D.Moser', '57,0', '                   2.             ', ' K Club (IRE) ', 'M.Seidl', 'E.Mäder', '55,5', '                   3.             ', ' Majestic Colt (IRE) ', 'B.Murzabayev', 'A.Wöhler', '57,0', '                   4.             ', ' Schäng ', 'M.Cadeddu', 'P.Vovcenko', '57,0', '                   5.             ', ' Big Boots (IRE) ', 'M.Casamento', 'W.Hickst', '58,0', '                   6.             ', ' Zerostress ', 'J.Bojko', 'A.Wöhler', '57,0', '                   7.             ', ' Tosen Shauna (IRE) ', 'A.Starke', 'M.Rulec', '55,5', '                   8.             ', ' Coco City (FR) ', 'F.Minarik', 'H.Sauer', '58,0', '                   9.             ', ' Mc Queen (FR) ', 'A.de Vries', 'Y.Almenräder', '57,0', '                   10.             ', ' Cabarita ', 'M.Pecheur', 'Matth.Keller', '55,5', '                   11.             ', ' Power Jack (GB) ', 'R.Souza', 'B.Nedorostek', '57,0', '                   NS             ', ' Zargun ', 'C.Lecoeuvre', 'B.Nedorostek', '57,0', '                   NS             ', ' Circuskind (IRE) ', 'S.Vogt', 'F.Fuhrmann', '55,5']"
               23. Mai 2020             ,              Baden-Baden            ,2200 m  ,  4500 €,D,,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Kaspar ', 'M.Pecheur', 'M.Klug', '57,0', '                   2.             ', ' Tax For Max ', 'A.Starke', 'H.Grewe', '57,5', '                   3.             ', ' Lord Grischun (SWI) ', 'S.Vogt', 'C.Bocskai', '57,0', '                   4.             ', ' Nippon (IRE) ', 'L.Delozier', 'P.Schiergen', '58,0', '                   5.             ', ' Sahibs Joy ', 'F.Minarik', 'J.P.Carvalho', '57,5', '                   6.             ', ' Chagal (FR) ', 'B.Murzabayev', 'A.Wöhler', '57,5', '                   7.             ', ' Coriolan (GB) ', 'A.de Vries', 'Y.Almenräder', '57,0', '                   8.             ', ' Djucan (IRE) ', 'M.Casamento', 'W.Hickst', '57,0', '                   9.             ', ' Quintanaro (IRE) ', 'A.Best', 'L.Hammer-Hansen', '57,0', '                   NS             ', ' Gambia Star (IRE) ', 'C.Lecoeuvre', 'L.Hammer-Hansen', '55,0']"
               23. Mai 2020             ,              Baden-Baden            ,1400 m  ,  5000 €,D,III,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Griffone (FR) ', 'A.Best', 'J.D.Hillis', '52,0', '                   2.             ', ' Warrior ', 'M.Cadeddu', 'U.Schwinn', '56,0', '                   3.             ', ' Kareless (IRE) ', 'M.Pecheur', 'F.Fuhrmann', '54,5', '                   4.             ', ' Daring Lion ', 'F.X.Weißmeier', 'R.Weißmeier', '62,5', '                   5.             ', ' Earl ', 'T.Scardino', 'Marco Klein', '59,0', '                   6.             ', ' Boy Charlton (IRE) ', 'A.Starke', 'P.Vovcenko', '54,0', '                   7.             ', ' Edwin (GB) ', 'B.Murzabayev', 'A.Bolte', '60,0', '                   8.             ', ' Papa Delta (GB) ', 'F.Minarik', 'S.Birner', '52,5', '                   9.             ', ' Kodi Beach (GB) ', 'J.Bojko', 'F.Fuhrmann', '55,5', '                   10.             ', ' Dawn Prayer (GB) ', 'S.Vogt', 'C.Schleppi', '56,5']"
               23. Mai 2020             ,              Baden-Baden            ,1600 m  ,  35000 €,A,Gr II,                     Boden: gut                  ,"['                   1.             ', ' Nica ', 'A.de Vries', 'A.Bolte', '56,5', '                   2.             ', ' Aviateur (FR) ', 'F.Minarik', 'J.P.Carvalho', '58,0', '                   3.             ', ' Ninario ', 'M.Casamento', 'W.Hickst', '58,0', '                   4.             ', ' Jackson Hole (FR) ', 'S.Vogt', 'M.Rulec', '56,5', '                   5.             ', ' Los Campanos ', 'A.Pietsch', 'A.Bolte', '58,0', '                   6.             ', ' Axana ', 'B.Murzabayev', 'A.Wöhler', '56,5', '                   7.             ', ' Wonnemond ', 'B.Ganbat', 'S.Smrczek', '58,0', '                   8.             ', ' Degas ', 'A.Starke', 'H.Grewe', '58,0', '                   9.             ', ' Sugar Daddy ', 'C.Lecoeuvre', 'L.Hammer-Hansen', '58,0', '                   NS             ', ' Runnymede (GB) ', 'R.Piechulek', 'S.Steinberg', '58,0']"
               23. Mai 2020             ,              Baden-Baden            ,1400 m  ,  4500 €,F,IV,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Stanley Daley (IRE) ', 'A.Starke', 'D.Lüker', '58,5', '                   2.             ', ' Highly Favoured (IRE) ', 'R.Weber', 'E.Storp', '64,0', '                   3.             ', ' Thymian ', 'M.Riehl', 'M.Weber', '60,5', '                   4.             ', ' Isle Of Shadows (IRE) ', 'C.Lecoeuvre', 'F.Fuhrmann', '61,0', '                   5.             ', ' Axxell ', 'M.Lopez', 'B.Lenz', '58,0', '                   6.             ', ' Hurricane Harry (GB) ', 'L.Grigorieva', 'S.Ehl', '62,5', '                   7.             ', ' Sunbright (IRE) ', 'M.Pecheur', 'F.Fuhrmann', '54,0', '                   8.             ', ' Voodoo Speed ', 'A.Mathony', 'Y.Almenräder', '56,5', '                   9.             ', ' Dandy Lad (IRE) ', 'M.Seidl', 'D.Lüker', '59,0', '                   10.             ', ' Sea Tea Dea (GB) ', 'B.Murzabayev', 'L.Giesgen', '57,5', '                   11.             ', ' Baker Man (IRE) ', 'F.X.Weißmeier', 'E.Keller', '57,0', '                   12.             ', ' Ziro (IRE) ', 'A.Best', 'U.Thomas', '56,0', '                   13.             ', ' Brown Beauty (IRE) ', 'J.Bojko', 'F.Fuhrmann', '61,5', '                   14.             ', ' Princess Peaches (GB) ', 'N.Ismail', 'M.Schwinn', '60,0', '                   15.             ', ' Raquelle (IRE) ', 'M.Casamento', 'S.Möller', '60,0', '                   16.             ', ' Shezanarab (GB) ', 'T.Scardino', 'M.Schwinn', '61,0']"
               23. Mai 2020             ,              Baden-Baden            ,2000 m  ,  4250 €,F,IV,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Shannen ', 'A.de Vries', 'P.Vovcenko', '57,5', '                   2.             ', ' Conquistadorkitten (USA) ', 'M.Cadeddu', 'V.Stefutti', '58,5', '                   3.             ', ' Opera Snow ', 'M.Pecheur', 'U.Schwinn', '54,0', '                   4.             ', ' Pancho Villas (IRE) ', 'M.Riehl', 'J.Beckmann', '51,0', '                   5.             ', ' Ignaz ', 'T.Scardino', 'Marco Klein', '62,0', '                   6.             ', ' Sarayu (FR) ', 'F.X.Weißmeier', 'H.Rudolph', '60,5', '                   7.             ', ' Tonfolge (GB) ', 'S.Vogt', 'A.Bolte', '58,0', '                   8.             ', ' Distant Day (IRE) ', 'A.Best', 'J.D.Hillis', '54,0', '                   9.             ', ' Prime Project ', 'H.Cordier', 'S.Britz', '57,0']"
               23. Mai 2020             ,              Baden-Baden            ,1600 m  ,  5500 €,D,III,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Cloud ', 'A.de Vries', 'Y.Almenräder', '55,0', '                   2.             ', ' Lessing (JPN) ', 'T.Scardino', 'Marco Klein', '57,0', '                   3.             ', ' Itman ', 'S.Vogt', 'C.Bocskai', '59,5', '                   4.             ', ' Be Kool (IRE) ', 'M.Riehl', 'Marco Klein', '59,0', '                   5.             ', ' Land Of Fire (IRE) ', 'M.Pecheur', 'Matth.Keller', '58,5', '                   6.             ', ' Incorruptible (IRE) ', 'F.X.Weißmeier', 'R.Weißmeier', '58,5', '                   7.             ', ' Forgo ', 'F.Minarik', 'H.Sauer', '57,0', '                   8.             ', ' Smoke On The Water ', 'C.Müller', 'S.Birner', '59,0']"
               23. Mai 2020             ,              Baden-Baden            ,2200 m  ,  4650 €,E,IV,                     Boden: gut stellenweise weich                  ,"['                   1.             ', ' Indian Soldier (IRE) ', 'T.Scardino', 'Marco Klein', '62,0', '                   2.             ', ' Nightdance Man ', 'M.Riehl', 'A.Suborics', '61,0', '                   3.             ', ' Azonto (IRE) ', 'M.Cadeddu', 'V.Stefutti', '58,0', '                   4.             ', ' Diokletian ', 'C.Lecoeuvre', 'N.Volz-Degel', '59,5', '                   5.             ', ' Irina ', 'M.Casamento', 'U.Schwinn', '56,5', '                   6.             ', ' All Access ', 'F.Minarik', 'W.Glanz', '59,5', '                   7.             ', ' Like Me ', 'R.Piechulek', 'A.Bolte', '57,0', '                   8.             ', ' Earl Of Heinz (FR) ', 'A.Starke', 'U.Schwinn', '55,0', '                   9.             ', ' Bergadler ', 'J.Bojko', 'Marco Klein', '54,5', '                   10.             ', ' Donna Karolina ', 'M.Pecheur', 'H.G.Rotering', '55,0', '                   11.             ', ' Cometic Star (FR) ', 'B.Murzabayev', 'M.Rulec', '57,5', '                   12.             ', ' Sister Vic (FR) ', 'S.Vogt', 'S.Schleppi', '57,0', '                   13.             ', ' Enyama ', 'F.X.Weißmeier', 'R.Weißmeier', '62,0', '                   14.             ', ' Dakarus Fritz ', 'M.Seidl', 'C.Thomas', '57,0', '                   15.             ', ' Monceau (GB) ', 'A.de Vries', 'C.v.d.Recke', '62,0']"
               24. Mai 2020             ,              Baden-Baden            ,1600 m  ,  4500 €,D,,                     Boden: gut                  ,"['                   1.             ', ' Thorin ', 'A.Starke', 'H.Grewe', '57,0', '                   2.             ', ' Sovereign State ', 'A.de Vries', 'Y.Almenräder', '58,0', '                   3.             ', ' Hurry Back (IRE) ', 'C.Henrique', 'C.Whitfield', '57,0', '                   4.             ', ' Pfingstrose ', 'S.Vogt', 'C.Bocskai', '55,0', '                   5.             ', ' Hazweio ', 'A.Best', 'U.Schwinn', '57,0', '                   6.             ', ' Mostaqel (IRE) ', 'B.Ganbat', 'M.Schu', '57,0', '                   7.             ', ' Classic Mind ', 'M.Casamento', 'L.Hammer-Hansen', '57,5']"
               24. Mai 2020             ,              Baden-Baden            ,1000 m  ,  5000 €,D,,                     Boden: gut                  ,"['                   1.             ', ' Whats Up (FR) ', 'M.Cadeddu', 'M.Hofer', '58,0', '                   2.             ', ' Surin Beach ', 'A.Starke', 'H.Grewe', '58,0', '                   NS             ', ' Juanito ', 'C.Lecoeuvre', 'H.Grewe', '58,0', '                   NS             ', ' Creek Starlet (FR) ', 'B.Murzabayev', 'M.Figge', '56,0', '                   NS             ', ' Glance For Glory (GB) ', 'E.R.Weißmeier', 'R.Weißmeier', '56,0']"
               24. Mai 2020             ,              Baden-Baden            ,2000 m  ,  27500 €,A,Gr III,                     Boden: gut                  ,"['                   1.             ', ' Soul Train (FR) ', 'B.Murzabayev', 'A.Wöhler', '58,0', '                   2.             ', ' Adrian ', 'A.Starke', 'H.Grewe', '58,0', '                   3.             ', ' Only The Brave (FR) ', 'C.Lecoeuvre', 'H.Grewe', '58,0', '                   4.             ', ' Palm Springs (GB) ', 'L.Delozier', 'H.Blume', '58,0', '                   5.             ', ' Toscano (FR) ', 'F.Minarik', 'J.P.Carvalho', '58,0', '                   6.             ', ' Anatello (GB) ', 'S.Vogt', 'M.Figge', '58,0', '                   7.             ', ' Prince Oliver (FR) ', 'A.de Vries', 'M.Figge', '58,0', '                   8.             ', ' Shut Down (FR) ', 'M.Pecheur', 'M.Hofer', '58,0', '                   9.             ', ' Near Poet ', 'M.Casamento', 'W.Hickst', '58,0', '                   10.             ', ' Palao ', 'M.Seidl', 'M.Klug', '58,0']"
               24. Mai 2020             ,              Baden-Baden            ,1600 m  ,  4750 €,E,III,                     Boden: gut                  ,"['                   1.             ', ' Gainsborough Hat (IRE) ', 'M.Pecheur', 'F.Fuhrmann', '54,5', '                   2.             ', ' Macavity (HUN) ', 'C.Lecoeuvre', 'G.Geisler', '57,0', '                   3.             ', ' The Donald (FR) ', 'B.Ganbat', 'S.Smrczek', '59,0', '                   4.             ', ' Arionna ', 'T.Scardino', 'Marco Klein', '57,5', '                   5.             ', ' Ferragosta ', 'F.Minarik', 'J.D.Hillis', '57,5', '                   6.             ', ' Giant Grizzly ', 'H.Mouchova', 'W.Maurer', '53,0', '                   7.             ', ' Adeliz (FR) ', 'B.Murzabayev', 'M.Rulec', '56,0', '                   8.             ', ' Sasuka ', 'S.Vogt', 'W.Gülcher', '57,0', '                   9.             ', ' Dusky Dance (IRE) ', 'C.Santangelo', 'B.Rothacker', '53,5', '                   10.             ', ' Wishjoy (IRE) ', 'M.Cadeddu', 'E.Hinzmann', '58,0', '                   NS             ', ' El Faras (IRE) ', 'F.X.Weißmeier', 'J.M.Snackers', '63,5', '                   NS             ', ' Nada Mas ', 'A.de Vries', 'Y.Almenräder', '57,0']"
               24. Mai 2020             ,              Baden-Baden            ,1800 m  ,  4500 €,D,,                     Boden: gut                  ,"['                   1.             ', ' Soul Dancer ', 'A.de Vries', 'Y.Almenräder', '57,5', '                   2.             ', ' Atiaro (GB) ', 'M.Casamento', 'W.Hickst', '57,0', '                   3.             ', ' Koffi Star ', 'C.Henrique', 'H.J.Gröschel', '58,0', '                   4.             ', ' Zarya ', 'B.Murzabayev', 'M.Rulec', '55,0', '                   5.             ', ' Andrew ', 'A.Starke', 'H.Grewe', '57,0', '                   6.             ', ' Valdiana ', 'S.Vogt', 'S.Schleppi', '55,0', '                   7.             ', ' Sir Chancealot (IRE) ', 'J.Bojko', 'B.Sofsky-Prappacher', '57,0', '                   8.             ', ' Keepitasasecret ', 'A.Best', 'U.Schwinn', '57,0']"
               24. Mai 2020             ,              Baden-Baden            ,2000 m  ,  5200 €,D,III,                     Boden: gut                  ,"['                   1.             ', ' Noble Fighter (IRE) ', 'A.Pietsch', 'S.Ehl', '62,0', '                   2.             ', ' Java Moon ', 'A.Starke', 'H.Grewe', '60,5', '                   3.             ', ' Waldenser ', 'C.Henrique', 'H.J.Gröschel', '54,5', '                   4.             ', ' Tornaldo ', 'B.Murzabayev', 'M.Weber', '59,5', '                   5.             ', ' Feuerlilie (GB) ', 'S.Vogt', 'C.Bocskai', '60,5', '                   6.             ', ' Smentana ', 'T.Scardino', 'Marco Klein', '57,5', '                   7.             ', ' Sigismund (IRE) ', 'A.v.d.Troost', 'Y.Almenräder', '53,5', '                   8.             ', ' Gallina Du Moulin (FR) ', 'M.Pecheur', 'U.Schwinn', '52,0', '                   9.             ', ' Rockwell Lloyd (IRE) ', 'M.Lopez', 'D.Smith', '59,0', '                   10.             ', ' Gallardo (FR) ', 'M.Riehl', 'M.Figge', '53,0', '                   11.             ', ' Pissarro ', 'H.Mouchova', 'H.Rudolph', '55,5', '                   12.             ', ' Esslinger ', 'B.Ganbat', 'S.Smrczek', '60,0', '                   13.             ', ' Hallo Wien (GB) ', 'F.Minarik', 'G.Geisler', '58,0']"
               24. Mai 2020             ,              Baden-Baden            ,1800 m  ,  11250 €,B,I,                     Boden: gut                  ,"['                   1.             ', ' Ronaldo ', 'F.Minarik', 'A.Suborics', '57,5', '                   2.             ', ' Manipur ', 'M.Seidl', 'M.Klug', '54,0', '                   3.             ', ' Northsea Star ', 'B.Murzabayev', 'L.Hammer-Hansen', '58,0', '                   4.             ', ' Dato (GB) ', 'B.Ganbat', 'S.Smrczek', '60,0', '                   5.             ', ' Lijian ', 'M.Lopez', 'M.Weiß', '55,0', '                   6.             ', ' Queen Josephine ', 'S.Vogt', 'M.Figge', '54,0', '                   7.             ', ' Mister Onyx ', 'M.Cadeddu', 'W.Glanz', '54,0', '                   NS             ', ' Party Moon ', 'M.Pecheur', 'A.Kleinkorres', '53,0']"
               24. Mai 2020             ,              Baden-Baden            ,2200 m  ,  35000 €,A,Gr II,                     Boden: gut                  ,"['                   1.             ', ' Quest The Moon ', 'R.Piechulek', 'S.Steinberg', '58,0', '                   2.             ', ' Durance ', 'L.Delozier', 'P.Schiergen', '56,5', '                   3.             ', ' Wai Key Star ', 'S.Vogt', 'S.Steinberg', '58,0', '                   4.             ', ' Windstoß ', 'M.Pecheur', 'M.Klug', '58,0', '                   5.             ', ' Itobo ', 'A.de Vries', 'H.J.Gröschel', '58,0', '                   6.             ', ' Parlan ', 'M.Casamento', 'W.Hickst', '58,0', '                   7.             ', ' Say Good Buy ', 'A.Starke', 'H.Grewe', '58,0', '                   8.             ', ' Amiro ', 'A.Pietsch', 'M.Figge', '58,0', '                   NS             ', ' Walderbe ', 'M.Cadeddu', 'R.Rohne', '58,0']"
               24. Mai 2020             ,              Baden-Baden            ,1800 m  ,  4500 €,E,IV,                     Boden: gut                  ,"['                   1.             ', ' Heart Ahead (IRE) ', 'C.Lecoeuvre', 'J.D.Hillis', '59,5', '                   2.             ', ' Heatherdown (IRE) ', 'M.Casamento', 'E.Keller', '58,5', '                   3.             ', ' Lovely Dream ', 'F.Minarik', 'P.Vovcenko', '55,5', '                   4.             ', ' Any Smile (IRE) ', 'T.Scardino', 'M.Alles', '55,0', '                   5.             ', ' Divahora (FR) ', 'B.Murzabayev', 'M.Rulec', '61,0', '                   6.             ', ' High Seas (IRE) ', 'A.Mathony', 'Y.Almenräder', '54,0', '                   7.             ', ' Nero De Avolo ', 'J.Bojko', 'F.Fuhrmann', '53,0', '                   8.             ', ' Candy Sweet ', 'S.Vogt', 'H.Rudolph', '55,0', '                   9.             ', ' Mars ', 'A.Starke', 'H.Grewe', '62,0', '                   10.             ', ' Taurus ', 'M.Pecheur', 'M.Weber', '53,5', '                   11.             ', ' Furous (FR) ', 'F.X.Weißmeier', 'H.Rudolph', '59,5', '                   12.             ', ' Compulsive (IRE) ', 'M.Cadeddu', 'M.Beer', '56,0', '                   13.             ', ' Neottia ', 'A.de Vries', 'Y.Almenräder', '60,0', '                   14.             ', ' Flowerpower ', 'B.Ganbat', 'S.J.Hellier', '55,0', '                   NS             ', ' Near Dam ', 'M.Seidl', 'L.Hammer-Hansen', '61,0']"
               24. Mai 2020             ,              Baden-Baden            ,1200 m  ,  8000 €,C,II,                     Boden: gut                  ,"['                   1.             ', ' Trust Ahead (IRE) ', 'A.Starke', 'L.Hammer-Hansen', '54,0', '                   2.             ', ' Mascalino ', 'C.Lecoeuvre', 'H.Blume', '54,5', '                   3.             ', ' Rollicking (IRE) ', 'S.Vogt', 'F.Fuhrmann', '52,0', '                   4.             ', ' Cheviot (USA) ', 'A.Best', 'J.D.Hillis', '52,0', '                   5.             ', ' Best Spirit (FR) ', 'F.Minarik', 'A.Suborics', '53,5', '                   6.             ', ' Dayyan (FR) ', 'M.Pecheur', 'U.Schwinn', '55,0', '                   7.             ', ' Kenzydancer (FR) ', 'B.Murzabayev', 'M.Rulec', '62,0']"
               24. Mai 2020             ,              Baden-Baden            ,1800 m  ,  5500 €,D,III,                     Boden: gut                  ,"['                   1.             ', ' Athlet ', 'C.Henrique', 'H.J.Gröschel', '52,5', '                   2.             ', ' Action Please ', 'L.Delozier', 'J.D.Hillis', '57,0', '                   3.             ', ' Alario ', 'T.Scardino', 'Marco Klein', '62,0', '                   4.             ', ' Enissey (GB) ', 'F.X.Weißmeier', 'M.G.Mintchev', '56,5', '                   5.             ', ' Propolia ', 'M.Pecheur', 'W.Glanz', '59,5', '                   6.             ', ' Athos DAzur (FR) ', 'M.Casamento', 'C.Whitfield', '52,0', '                   7.             ', ' Caro Player ', 'A.de Vries', 'Y.Almenräder', '57,0', '                   8.             ', ' Footloose ', 'S.Vogt', 'S.Schleppi', '54,0', '                   NS             ', ' Sa Sal ', 'A.Mathony', 'L.Hammer-Hansen', '58,0']"
