Date,Location,Distance,Prize,Category,Class,Ground_state,Horses
               24. November 2014             ,              Mons            ,2300 m  ,  0 €,,,                     Boden: Sand                  ,"['                   1.             ', ' All Dynamite ', 'G.Braem', '', '57,0', '                   2.             ', ' Kimbar ', 'J.Bojko', '', '64,0', '                   3.             ', ' Spark ', 'S.Francois', '', '60,0', '                   4.             ', ' Speed Steed ', 'D.Weoi', '', '56,0', '                   5.             ', ' Sophie Royale ', 'M.Pecheur', '', '51,5', '                   6.             ', ' Miss Ella Jade ', 'T.v.d.Troost', '', '57,5', '                   7.             ', ' Rio Bravo ', 'C.Dehens', '', '55,0', '                   8.             ', ' Papi Fernand ', 'M.Swinnens', '', '53,0', '                   9.             ', ' Sixties Swinger ', 'A.v.d.Troost', '', '55,0']"
               25. November 2014             ,              Dortmund (Sand)            ,1200 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Sharp Bullet ', 'E.R.Weißmeier', '', '59,5', '                   2.             ', ' Miracle S (HOL) ', 'S.Hellyn', '', '53,0', '                   3.             ', ' Variety Show ', 'I.Ferguson', '', '57,5', '                   4.             ', ' Middleton Flyer (IRE) ', 'V.Schiergen', '', '52,0', '                   5.             ', ' Pretty Highness ', 'T.Scardino', '', '56,5', '                   6.             ', ' Silencio ', 'D.Porcu', '', '55,0', '                   7.             ', ' Salimera ', 'E.Pedroza', '', '58,0', '                   8.             ', ' Romanella ', 'N.Richter', '', '52,0', '                   9.             ', ' Headstight ', 'S.Wandt', '', '54,5', '                   10.             ', ' Supa U (GB) ', 'M.Pecheur', '', '52,0']"
               25. November 2014             ,              Dortmund (Sand)            ,2500 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Twin Star ', 'S.Hofer', '', '59,5', '                   2.             ', ' Amor Fati ', 'A.Pietsch', '', '56,0', '                   3.             ', ' Patanos ', 'L.Bieß', '', '55,0', '                   4.             ', ' Freedom Time (GB) ', 'A.Best', '', '59,5', '                   5.             ', ' Go Go Queen (FR) ', 'C.Fleißner', '', '57,0', '                   6.             ', ' Sekundant (CZE) ', 'D.Porcu', '', '56,5', '                   7.             ', ' Late Mute ', 'A.Starke', '', '61,5', '                   8.             ', ' Puna ', 'E.Frank', '', '54,0', '                   9.             ', ' Prima Danon ', 'M.Pecheur', '', '60,0', '                   10.             ', ' Royal Balou ', 'A.Vilmar', '', '53,0']"
               25. November 2014             ,              Dortmund (Sand)            ,1950 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Holy Rose ', 'F.F.Da Silva', '', '52,0', '                   2.             ', ' Fürst Twen ', 'E.Pedroza', '', '60,5', '                   3.             ', ' Huan (POL) ', 'M.Pecheur', '', '62,5', '                   4.             ', ' All Percy (GB) ', 'S.Hellyn', '', '56,5', '                   5.             ', ' Quadrille ', 'A.Vilmar', '', '55,0', '                   6.             ', ' Mr Beauregard (USA) ', 'A.Best', '', '60,0', '                   7.             ', ' Risalto (FR) ', 'A.Starke', '', '57,5', '                   8.             ', ' Palace Secret ', 'F.Minarik', '', '53,5', '                   9.             ', ' Brunello ', 'A.Pietsch', '', '57,0', '                   10.             ', ' Zerzura ', 'E.R.Weißmeier', '', '58,5', '                   11.             ', ' Alshazah (GB) ', 'J.Bojko', '', '58,5']"
               25. November 2014             ,              Dortmund (Sand)            ,2500 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Lucky Jo ', 'M.Seidl', '', '57,5', '                   2.             ', ' Bacchus Danon (IRE) ', 'F.Minarik', '', '54,0', '                   3.             ', ' Phoenix Shadow ', 'J.Bojko', '', '59,5', '                   4.             ', ' Crystal Doll (HOL) ', 'I.Ferguson', '', '59,5', '                   5.             ', ' Quantum Of Solace ', 'M.Cadeddu', '', '54,0', '                   6.             ', ' Donna Philippa ', 'T.v.d.Troost', '', '55,0', '                   7.             ', ' Just In Front ', 'S.Hellyn', '', '61,5', '                   8.             ', ' Anna Sophie ', 'A.Vilmar', '', '55,5']"
               25. November 2014             ,              Dortmund (Sand)            ,1950 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Bayonero ', 'A.Best', '', '57,0', '                   2.             ', ' Cioccomia ', 'M.Lopez', '', '56,0', '                   3.             ', ' Magnifique ', 'S.Hellyn', '', '54,0', '                   4.             ', ' La Bayadere ', 'J.Bojko', '', '58,5', '                   5.             ', ' Orsella ', 'A.Vilmar', '', '54,0', '                   6.             ', ' Emiglia ', 'A.Weis', '', '57,0', '                   7.             ', ' Banzai (FR) ', 'S.Wandt', '', '53,0', '                   8.             ', ' Magic Jack ', 'N.Richter', '', '57,0', '                   9.             ', ' Winley ', 'F.Minarik', '', '60,5', '                   10.             ', ' Kiowa ', 'M.Pecheur', '', '58,0', '                   11.             ', ' Sam ', 'V.Schiergen', '', '52,0', '                   12.             ', ' Sinaola ', 'M.Seidl', '', '57,0', '                   13.             ', ' Kate ', 'D.Porcu', '', '56,0']"
               25. November 2014             ,              Dortmund (Sand)            ,1700 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Elgin ', 'A.Pietsch', '', '62,5', '                   2.             ', ' Mister Mackenzie (GB) ', 'S.Hellyn', '', '59,5', '                   3.             ', ' Noblement ', 'F.Minarik', '', '53,0', '                   4.             ', ' Salzenforst ', 'A.Best', '', '58,0', '                   5.             ', ' Ante Portas ', 'I.Ferguson', '', '57,5', '                   6.             ', ' Eujeny ', 'V.Schiergen', '', '52,5', '                   7.             ', ' Takeda Shingen (USA) ', 'D.Porcu', '', '54,0', '                   8.             ', ' Dragoslav (GB) ', 'J.Bojko', '', '55,5', '                   9.             ', ' Nice Danon (GB) ', 'M.Cadeddu', '', '53,0', '                   10.             ', ' Cassilero ', 'E.Pedroza', '', '60,0']"
               25. November 2014             ,              Dortmund (Sand)            ,1800 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Earl Of Heinz (FR) ', 'D.Porcu', '', '59,5', '                   2.             ', ' Index Waiter (GB) ', 'E.R.Weißmeier', '', '56,0', '                   3.             ', ' Fushun (AUT) ', 'E.Frank', '', '60,0', '                   4.             ', ' Floralys (USA) ', 'M.Pecheur', '', '56,5', '                   5.             ', ' Al Mamzar ', 'S.Hellyn', '', '61,0', '                   6.             ', ' Crespo ', 'S.Hofer', '', '55,0', '                   7.             ', ' Toulio ', 'F.Minarik', '', '54,5', '                   8.             ', ' Next Of Kin ', 'J.Oppermann', '', '51,0', '                   9.             ', ' Sazou Hilleshage ', 'T.v.d.Troost', '', '60,0']"
               25. November 2014             ,              Dortmund (Sand)            ,1800 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Basilaris ', 'A.Pietsch', '', '61,0', '                   2.             ', ' Renoir ', 'M.Cadeddu', '', '60,0', '                   3.             ', ' Theyllknowmenow ', 'J.Bojko', '', '54,5', '                   4.             ', ' Earl Of Heaven ', 'N.Wagner', '', '57,5', '                   5.             ', ' Coya ', 'V.Schiergen', '', '54,0', '                   6.             ', ' Lets Run ', 'N.Richter', '', '54,0', '                   7.             ', ' Arlington ', 'A.Starke', '', '59,5', '                   8.             ', ' All Of England ', 'A.Vilmar', '', '55,0', '                   9.             ', ' Shinnaui ', 'P.Gibson', '', '57,0']"
               07. Dezember 2014             ,              Dortmund (Sand)            ,1700 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Opus Lips ', 'D.Porcu', '', '58,0', '                   2.             ', ' Jungleboogie ', 'S.Wandt', '', '58,0', '                   3.             ', ' Eyes On Me ', 'P.Werning', '', '56,0', '                   4.             ', ' Over The Top ', 'A.Best', '', '58,0', '                   5.             ', ' Red Flash ', 'D.Schiergen', '', '58,0', '                   6.             ', ' Par Avant ', 'N.Wagner', '', '55,0', '                   7.             ', ' All Again ', 'A.Starke', '', '56,0']"
               07. Dezember 2014             ,              Dortmund (Sand)            ,1950 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Königsadler ', 'R.Piechulek', '', '58,0', '                   2.             ', ' Passeto ', 'A.Pietsch', '', '58,0', '                   3.             ', ' Josefine ', 'M.Seidl', '', '56,0', '                   4.             ', ' Lara Croft ', 'D.Porcu', '', '56,0', '                   5.             ', ' Silvana ', 'S.Hellyn', '', '56,0', '                   6.             ', ' Rising Rock ', 'A.Best', '', '58,0', '                   7.             ', ' Cindaralla ', 'S.Wandt', '', '56,0']"
               07. Dezember 2014             ,              Dortmund (Sand)            ,1200 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Belmondo (GB) ', 'R.Piechulek', '', '58,5', '                   2.             ', ' Worlds Danger ', 'N.Wagner', '', '59,5', '                   3.             ', ' France Extreme (CZE) ', 'J.Bojko', '', '57,5', '                   4.             ', ' Crisis Averted (IRE) ', 'L.Giesgen', '', '60,0', '                   5.             ', ' Sharp Bullet ', 'J.Oppermann', '', '59,5', '                   6.             ', ' Nandolo ', 'D.Porcu', '', '54,0', '                   7.             ', ' Pagan Warrior (IRE) ', 'S.Hofer', '', '53,0', '                   8.             ', ' Opera Moon ', 'A.Pietsch', '', '58,5', '                   9.             ', ' Tahmineh ', 'S.Hellyn', '', '59,0']"
               07. Dezember 2014             ,              Dortmund (Sand)            ,2500 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Lavolo ', 'A.Pietsch', '', '62,0', '                   2.             ', ' Lucky Jo ', 'M.Seidl', '', '52,5', '                   3.             ', ' Key ', 'I.Ferguson', '', '57,5', '                   4.             ', ' Osthurry ', 'A.Starke', '', '62,0', '                   5.             ', ' Icecube ', 'M.Pecheur', '', '59,5', '                   6.             ', ' Reply ', 'M.Cadeddu', '', '53,0', '                   7.             ', ' Anna Bellamy ', 'V.Schiergen', '', '58,0', '                   8.             ', ' Dao Vasco ', 'F.Minarik', '', '55,5', '                   9.             ', ' New Jersey ', 'A.Best', '', '58,5']"
               07. Dezember 2014             ,              Dortmund (Sand)            ,1950 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Twain ', 'A.Starke', '', '56,5', '                   2.             ', ' Leo El Toro ', 'R.Piechulek', '', '59,0', '                   3.             ', ' Dippermouth ', 'J.Bojko', '', '54,0', '                   4.             ', ' Rule Britannia ', 'A.Best', '', '53,5', '                   5.             ', ' Naaseh (GB) ', 'S.Hellyn', '', '55,0', '                   6.             ', ' Eternal Power (GB) ', 'N.Richter', '', '55,0', '                   7.             ', ' Aegaeus ', 'S.Wandt', '', '55,0']"
               07. Dezember 2014             ,              Dortmund (Sand)            ,1700 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Walkabout ', 'F.Minarik', '', '58,0', '                   2.             ', ' Big Moun (FR) ', 'R.Piechulek', '', '54,0', '                   3.             ', ' Kepheus ', 'T.Schurig', '', '50,0', '                   4.             ', ' Victorious ', 'A.Pietsch', '', '60,5', '                   5.             ', ' All Percy (GB) ', 'C.Müller', '', '59,5', '                   6.             ', ' Zampata ', 'S.Wandt', '', '55,5', '                   7.             ', ' Noblement ', 'D.Schiergen', '', '62,0', '                   8.             ', ' De La Vista ', 'E.Frank', '', '56,0', '                   9.             ', ' Index Waiter (GB) ', 'M.Pecheur', '', '52,0', '                   10.             ', ' Mister Micky ', 'D.Porcu', '', '54,0', '                   11.             ', ' Christin ', 'L.Giesgen', '', '56,0', '                   12.             ', ' Desert Flower ', 'J.Bojko', '', '53,5', '                   13.             ', ' Toylgirl ', 'M.Seidl', '', '52,0']"
               07. Dezember 2014             ,              Dortmund (Sand)            ,1950 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Ivrea ', 'A.Starke', '', '61,0', '                   2.             ', ' Chrysanthus ', 'F.Minarik', '', '56,5', '                   3.             ', ' Belle Zorro ', 'L.Steudle', '', '59,5', '                   4.             ', ' Earl Of Heinz (FR) ', 'D.Porcu', '', '60,5', '                   5.             ', ' Styletto (GB) ', 'A.Weis', '', '63,5', '                   6.             ', ' Leu ', 'P.Werning', '', '59,0', '                   7.             ', ' Western Union ', 'M.Cadeddu', '', '58,0', '                   8.             ', ' Miralove ', 'D.Schiergen', '', '61,5', '                   9.             ', ' Jolly Beauty ', 'S.Hofer', '', '53,0', '                   10.             ', ' Coolness ', 'M.Pecheur', '', '55,0', '                   11.             ', ' Ostarakov ', 'S.Wandt', '', '58,5']"
               07. Dezember 2014             ,              Dortmund (Sand)            ,1950 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Air Attack (IRE) ', 'D.Moffatt', '', '56,0', '                   2.             ', ' Elgar ', 'A.Pietsch', '', '58,0', '                   3.             ', ' Troyanda ', 'M.Seidl', '', '54,5', '                   4.             ', ' Magnifique ', 'S.Hellyn', '', '61,0', '                   5.             ', ' Sauber ', 'S.Brüggemann', '', '63,5', '                   6.             ', ' Royal Balou ', 'T.Schurig', '', '50,0', '                   7.             ', ' Early Guest ', 'R.Piechulek', '', '57,0', '                   8.             ', ' Compact Street ', 'J.Marien', '', '58,0', '                   9.             ', ' Agua Hero ', 'K.Braye', '', '60,0', '                   10.             ', ' Red Dynamite ', 'M.Lopez', '', '59,0', '                   11.             ', ' Honos (FR) ', 'J.Bojko', '', '60,0']"
               07. Dezember 2014             ,              Dortmund (Sand)            ,1800 m  ,  0 €,,,                     Boden: trocken                  ,"['                   1.             ', ' Gambadino ', 'A.Starke', '', '58,0', '                   2.             ', ' Liro ', 'N.Wagner', '', '55,0', '                   3.             ', ' Endoran ', 'A.Pietsch', '', '58,0', '                   4.             ', ' Toward Glory ', 'S.Hellyn', '', '56,0', '                   5.             ', ' Prevail ', 'D.Schiergen', '', '58,0', '                   6.             ', ' Pancho Villas (IRE) ', 'J.Beckmann', '', '55,0', '                   7.             ', ' Remolino ', 'J.Oppermann', '', '55,0', '                   8.             ', ' Cheruska ', 'M.Seidl', '', '56,0', '                   9.             ', ' Evie ', 'S.Grub', '', '53,0', '                   10.             ', ' Lyrical Gangster ', 'F.X.Weißmeier', '', '58,0']"
               08. Dezember 2014             ,              Mons            ,2100 m  ,  0 €,,,                     Boden: Sand                  ,"['                   1.             ', ' All Dynamite ', 'C.Dehens', '', '59,0', '                   2.             ', ' Butler ', 'V.Amiot', '', '59,5', '                   3.             ', ' Itschou ', 'S.Hellyn', '', '57,5', '                   4.             ', ' Empress Sissi ', 'J.Marien', '', '53,5', '                   5.             ', ' Tajaarub ', 'D.Weoi', '', '54,5', '                   6.             ', ' Kazzira ', 'R.Piechulek', '', '63,5', '                   7.             ', ' Inzeo ', 'G.Braem', '', '60,0', '                   8.             ', ' Lio Dor ', 'T.v.d.Troost', '', '57,0', '                   9.             ', ' Lezar ', 'N.Jeanpierre', '', '60,5', '                   10.             ', ' Shalin ', 'D.Porcu', '', '57,5']"
               08. Dezember 2014             ,              Mons            ,2100 m  ,  0 €,,,                     Boden: Sand                  ,"['                   1.             ', ' Jee Pee De Belgiek ', 'Z.Velde', '', '57,0', '                   2.             ', ' My Grand Duke ', 'J.Marien', '', '59,0', '                   3.             ', ' Lucky Babe ', 'S.Hellyn', '', '62,0', '                   4.             ', ' Blue Night ', 'F.Minarik', '', '59,0', '                   5.             ', ' Duo Victorieux (FR) ', 'I.Ferguson', '', '61,5', '                   6.             ', ' Alanis ', 'S.Chuette', '', '59,0', '                   7.             ', ' Primo Paco ', 'G.Braem', '', '62,0', '                   8.             ', ' Multifact ', 'D.Porcu', '', '59,0', '                   9.             ', ' Rudolf Valentino ', 'B. De Koninck', '', '59,0', '                   10.             ', ' Nuadu ', 'J.Bojko', '', '60,0', '                   11.             ', ' Le Bandit ', 'T.Devos', '', '58,0', '                   12.             ', ' Cordon Bleu ', 'A.v.d.Troost', '', '59,0', '                   13.             ', ' Arcadian Legend ', 'T.v.d.Troost', '', '59,0', '                   14.             ', ' Papi Fernand ', 'M.Swinnens', '', '57,0']"
               08. Dezember 2014             ,              Mons            ,1500 m  ,  0 €,,,                     Boden: Sand                  ,"['                   1.             ', ' Finaz ', 'G.Braem', '', '61,0', '                   2.             ', ' Viennoise ', 'S.Chuette', '', '54,0', '                   3.             ', ' Master Fong ', 'S.Francois', '', '59,0', '                   4.             ', ' Swift Return (GB) ', 'I.Ferguson', '', '63,0', '                   5.             ', ' Lady Lovelace ', 'J.Bojko', '', '60,0', '                   6.             ', ' Nireas ', 'D.Porcu', '', '54,0', '                   7.             ', ' Starck ', 'N.Jeanpierre', '', '57,0', '                   8.             ', ' Tuscan Blue ', 'S.Hellyn', '', '54,0', '                   9.             ', ' Fruit Of Jup ', 'F.Minarik', '', '56,0', '                   10.             ', ' Sinadinou ', 'A.v.d.Troost', '', '54,0', '                   11.             ', ' Elias (BEL) ', 'C.Dehens', '', '55,0', '                   12.             ', ' Three Crowns ', 'T.v.d.Troost', '', '60,0', '                   13.             ', ' Gung Ho ', 'V.Amiot', '', '60,0']"
               08. Dezember 2014             ,              Mons            ,2850 m  ,  0 €,,,                     Boden: Sand                  ,"['                   1.             ', ' Manolito ', 'I.Ferguson', '', '61,0', '                   2.             ', ' Balu (GB) ', 'F.Minarik', '', '59,0', '                   3.             ', ' Matreas ', 'J.Bojko', '', '61,0', '                   4.             ', ' Ninfea2 ', 'T.v.d.Troost', '', '58,5', '                   5.             ', ' Urban Tiger ', 'S.Francois', '', '56,0', '                   6.             ', ' Cavité Zeta ', 'D.Porcu', '', '56,0', '                   7.             ', ' Rios Toso ', 'B. De Koninck', '', '55,5']"
               08. Dezember 2014             ,              Mons            ,1500 m  ,  0 €,,,                     Boden: Sand                  ,"['                   1.             ', ' Chambles ', 'S.Francois', '', '56,5', '                   2.             ', ' Ipos ', 'F.X.Weißmeier', '', '58,0', '                   3.             ', ' Intrepido ', 'B. De Koninck', '', '60,0', '                   4.             ', ' Commanche Raider ', 'J.Bojko', '', '60,0', '                   5.             ', ' Hidden Destiny (GB) ', 'D.Porcu', '', '56,0', '                   6.             ', ' Night Rock ', 'S.Hellyn', '', '56,0', '                   7.             ', ' Vale Of Lingfield ', 'J.Marien', '', '51,0']"
               08. Dezember 2014             ,              Mons            ,950 m  ,  0 €,,,                     Boden: Sand                  ,"['                   1.             ', ' Lord Shuffle ', 'F.Guy', '', '67,0', '                   2.             ', ' Snow Wide ', 'C.Beetens', '', '67,5', '                   3.             ', ' Allez Bailey ', 'S.Bossert', '', '68,0', '                   4.             ', ' Lisselan Hurricane ', 'S.Vermeersch', '', '68,0', '                   5.             ', ' Smoky Cloud ', 'Y.Jennen', '', '71,0', '                   6.             ', ' So Well ', 'S.Gillet', '', '69,0', '                   7.             ', ' Inkerman ', 'K.Braem', '', '71,0', '                   8.             ', ' Dobby Girl ', 'B.Maes', '', '67,5', '                   9.             ', ' Moonlit Dancer ', 'A.Bertiaux', '', '66,5']"
               09. Dezember 2014             ,              Neuss (Sand)            ,1500 m  ,  0 €,,,                     Boden: normal                  ,"['                   1.             ', ' Tadai ', 'S.Hellyn', '', '55,0', '                   2.             ', ' Amparo ', 'J.Bojko', '', '56,0', '                   3.             ', ' Elsie Partridge (IRE) ', 'C.Müller', '', '51,0', '                   4.             ', ' Cassilero ', 'D.Porcu', '', '59,0', '                   5.             ', ' Great Magic ', 'E.Frank', '', '54,5', '                   6.             ', ' Pretty Luna ', 'A.Pietsch', '', '55,0', '                   7.             ', ' Salimera ', 'A.Best', '', '54,5', '                   8.             ', ' Wonderspeed ', 'R.Piechulek', '', '56,0']"
               09. Dezember 2014             ,              Neuss (Sand)            ,1500 m  ,  0 €,,,                     Boden: normal                  ,"['                   1.             ', ' Pascani ', 'A.Weis', '', '61,0', '                   2.             ', ' Quietude (GB) ', 'F.X.Weißmeier', '', '60,0', '                   3.             ', ' Hippocrene (IRE) ', 'S.Wandt', '', '54,0', '                   4.             ', ' Belus ', 'M.Seidl', '', '58,0', '                   5.             ', ' Donna Philippa ', 'T.v.d.Troost', '', '54,5', '                   6.             ', ' Zarrentin ', 'K.Braye', '', '58,0', '                   7.             ', ' Ottilie ', 'D.Schiergen', '', '56,5', '                   8.             ', ' Fushun (AUT) ', 'E.Frank', '', '60,0', '                   9.             ', ' Vodka Lady ', 'J.Marien', '', '55,0', '                   10.             ', ' Rosanna ', 'F.Minarik', '', '54,0', '                   11.             ', ' Feuergott ', 'M.Lopez', '', '54,0', '                   12.             ', ' Floralys (USA) ', 'M.Pecheur', '', '56,5', '                   13.             ', ' Cool Eagle ', 'S.Hofer', '', '54,0', '                   14.             ', ' Saola ', 'M.Cadeddu', '', '55,0']"
               09. Dezember 2014             ,              Neuss (Sand)            ,1900 m  ,  0 €,,,                     Boden: normal                  ,"['                   1.             ', ' La Bayadere ', 'J.Bojko', '', '58,0', '                   2.             ', ' La Strada ', 'L.Giesgen', '', '58,5', '                   3.             ', ' Cioccomia ', 'M.Lopez', '', '56,0', '                   4.             ', ' Alkaldo ', 'R.Piechulek', '', '61,5', '                   5.             ', ' Kiowa ', 'P.Gibson', '', '56,5', '                   6.             ', ' Bayonero ', 'A.Best', '', '60,5', '                   7.             ', ' Shaw ', 'R.Weber', '', '58,0', '                   8.             ', ' Bold Jack Donahue ', 'F.X.Weißmeier', '', '61,0', '                   9.             ', ' Orfleur ', 'D.Schiergen', '', '58,0', '                   10.             ', ' Tadhkeer ', 'J.Oppermann', '', '50,5']"
               09. Dezember 2014             ,              Neuss (Sand)            ,1100 m  ,  0 €,,,                     Boden: normal                  ,"['                   1.             ', ' Charlize (IRE) ', 'P.Werning', '', '55,5', '                   2.             ', ' Miracle S (HOL) ', 'S.Hellyn', '', '62,0', '                   3.             ', ' Keyana ', 'K.Braye', '', '61,0', '                   4.             ', ' Presence ', 'F.F.Da Silva', '', '59,0', '                   5.             ', ' Swap ', 'S.Wandt', '', '55,0', '                   6.             ', ' Soreion ', 'L.Steudle', '', '52,5', '                   7.             ', ' Lisselton Cross (GB) ', 'A.v.d.Troost', '', '62,0', '                   8.             ', ' Inspiration ', 'E.Frank', '', '60,0', '                   9.             ', ' Flying Star ', 'D.Porcu', '', '60,0', '                   10.             ', ' Choice Words ', 'A.Best', '', '55,5', '                   11.             ', ' Rock Of Run (FR) ', 'L.Giesgen', '', '58,0', '                   12.             ', ' Pavana ', 'S.Hofer', '', '54,0', '                   13.             ', ' Tedros ', 'J.Bojko', '', '55,0', '                   14.             ', ' Del Robre ', 'M.Cadeddu', '', '57,0']"
               09. Dezember 2014             ,              Neuss (Sand)            ,1500 m  ,  0 €,,,                     Boden: normal                  ,"['                   1.             ', ' Pretty Highness ', 'A.Best', '', '53,0', '                   2.             ', ' Takeda Shingen (USA) ', 'D.Porcu', '', '54,0', '                   3.             ', ' Variety Show ', 'J.Oppermann', '', '49,0', '                   4.             ', ' Ohne Tadel ', 'L.Steudle', '', '57,5', '                   5.             ', ' Peace Of Glory ', 'F.Minarik', '', '64,0', '                   6.             ', ' Sao Paulo ', 'M.Seidl', '', '56,5', '                   7.             ', ' Severus ', 'S.Hellyn', '', '56,5', '                   8.             ', ' Dragoslav (GB) ', 'E.Frank', '', '57,5', '                   9.             ', ' Fujiyama Danon (IRE) ', 'R.Piechulek', '', '59,0', '                   10.             ', ' Acidici ', 'M.Pecheur', '', '58,0', '                   11.             ', ' Cioccomimi ', 'M.Lopez', '', '53,5']"
               09. Dezember 2014             ,              Neuss (Sand)            ,1500 m  ,  0 €,,,                     Boden: normal                  ,"['                   1.             ', ' American Star ', 'A.Pietsch', '', '58,0', '                   2.             ', ' Antonow ', 'M.Seidl', '', '58,0', '                   3.             ', ' Donatella ', 'R.Piechulek', '', '56,0', '                   4.             ', ' Timorow ', 'M.Cadeddu', '', '58,0', '                   5.             ', ' Sanya ', 'J.Bojko', '', '57,0', '                   6.             ', ' Nugget ', 'J.Beckmann', '', '53,0', '                   7.             ', ' Narita ', 'A.Weis', '', '57,5', '                   8.             ', ' Evening Suitar ', 'S.Hofer', '', '56,0', '                   9.             ', ' Kyrios ', 'T.v.d.Troost', '', '58,0']"
               09. Dezember 2014             ,              Neuss (Sand)            ,2300 m  ,  0 €,,,                     Boden: normal                  ,"['                   1.             ', ' Gabrial The Prince (IRE) ', 'A.Pietsch', '', '57,5', '                   2.             ', ' Chachani ', 'J.Bojko', '', '54,0', '                   3.             ', ' Pacha ', 'D.Porcu', '', '63,5', '                   4.             ', ' Funky Music ', 'E.Frank', '', '57,0', '                   5.             ', ' Ami Rouge ', 'J.Oppermann', '', '51,0', '                   6.             ', ' Just In Front ', 'S.Hellyn', '', '60,0', '                   7.             ', ' Agua Maria ', 'F.F.Da Silva', '', '54,0', '                   8.             ', ' Prima Danon ', 'M.Pecheur', '', '57,0', '                   9.             ', ' Dwayne ', 'R.Weber', '', '60,0', '                   10.             ', ' Alittlebitoflove ', 'M.Seidl', '', '60,0', '                   11.             ', ' Rheinstern ', 'S.Hofer', '', '54,0']"
               09. Dezember 2014             ,              Neuss (Sand)            ,1900 m  ,  0 €,,,                     Boden: normal                  ,"['                   1.             ', ' Trigger Twist ', 'M.Lopez', '', '53,5', '                   2.             ', ' Feather Storm ', 'M.Cadeddu', '', '55,5', '                   3.             ', ' Dutch Gal ', 'S.Hellyn', '', '56,5', '                   4.             ', ' Christoph Columbus ', 'J.Bojko', '', '54,0', '                   5.             ', ' Darco ', 'F.Minarik', '', '58,5', '                   6.             ', ' Dutch Master (GB) ', 'C.Müller', '', '57,0', '                   7.             ', ' Fürst Twen ', 'A.Best', '', '59,0', '                   8.             ', ' Nice Danon (GB) ', 'M.Pecheur', '', '53,5', '                   9.             ', ' Juan ', 'M.Seidl', '', '55,0', '                   10.             ', ' North Point ', 'R.Piechulek', '', '58,0', '                   11.             ', ' Blue Ivana (IRE) ', 'D.Porcu', '', '58,0']"
               21. Dezember 2014             ,              Neuss (Sand)            ,1500 m  ,  0 €,,,                     Boden: nass                  ,"['                   1.             ', ' Call me Number One ', 'F.Minarik', '', '58,0', '                   2.             ', ' Par Avant ', 'A.Pietsch', '', '58,0', '                   3.             ', ' Darioush ', 'M.Cadeddu', '', '58,0']"
               21. Dezember 2014             ,              Neuss (Sand)            ,1500 m  ,  0 €,,,                     Boden: nass                  ,"['                   1.             ', ' Takeda Shingen (USA) ', 'D.Porcu', '', '61,0', '                   2.             ', ' For Pro ', 'E.Frank', '', '58,0', '                   3.             ', ' Nightdance Prince ', 'L.Steudle', '', '56,0', '                   4.             ', ' Pretty Highness ', 'E.Pedroza', '', '63,0', '                   5.             ', ' Pagan Warrior (IRE) ', 'J.Bojko', '', '57,0', '                   6.             ', ' Emirati Spirit (GB) ', 'S.Hofer', '', '55,5', '                   7.             ', ' Glueckskeks ', 'S.Hellyn', '', '59,5', '                   8.             ', ' Cioccomimi ', 'R.Weber', '', '55,0']"
               21. Dezember 2014             ,              Neuss (Sand)            ,1900 m  ,  0 €,,,                     Boden: nass                  ,"['                   1.             ', ' Passeto ', 'A.Pietsch', '', '58,0', '                   2.             ', ' Ignaz ', 'E.Frank', '', '57,0', '                   3.             ', ' Silvana ', 'D.Porcu', '', '55,0', '                   4.             ', ' Gisele ', 'M.Seidl', '', '55,0', '                   5.             ', ' Iniesta ', 'M.Cadeddu', '', '57,0', '                   6.             ', ' Graceland ', 'S.Hofer', '', '55,0']"
